NPAID,Name,m/z,CCS,Adduct
NPA029835,Yoshinone A,365.2323,193.19682,M+H
NPA029836,Yoshinone B1 /B2,381.2272,194.94829,M+H
NPA029837,Amphi-enterobactin C12-OH,955.3455,294.86847,M+H
NPA029838,Oxazonin A,947.4477,307.6655,M+H
NPA029839,MBJ-0003,729.5485,273.40366,M+H
NPA029840,Bacillopeptin B1,1035.5357,308.03915,M+H
NPA029841,Neomacquarimicin,317.1748,178.52228,M+H
NPA029842,Cyclo-(Leu-Pro-Ile-Pro),421.281,202.92393,M+H
NPA029843,Cyclo-(Phe-Pro-Tyr-Gly),465.2133,204.06981,M+H
NPA029844,Shewanelline A,279.1128,166.96895,M+H
NPA029845,Shewanelline B,279.1128,167.23943,M+H
NPA029846,Shewanelline C,294.0873,158.45262,M+H
NPA029847,Aspergillusene C,265.1435,169.05309,M+H
NPA029848,Terretonin G,507.2589,231.31956,M+H
NPA029849,17-hydroxycitrinalin B,470.2286,209.83827,M+H
NPA029850,Citrinalin C,466.2337,215.75102,M+H
NPA029851,"6_,9_-dihydroxy-14-p-nitrobenzoylcinnamolide",432.1653,194.79805,M+H
NPA029852,Diaporine,607.1083,227.8137,M+H
NPA029853,Kurahyne,839.6005,294.05313,M+H
NPA029854,7_-hydroxycholesterol-1_-carboxylic acid,447.3469,210.73026,M+H
NPA029855,Not named,429.2133,209.35762,M+H
NPA029856,N-benzoyl-phenylalanine methyl ester,284.1281,167.48482,M+H
NPA029857,Kurahamide,1104.5612,325.97476,M+H
NPA029858,Biselyngbyolide B,429.3,212.07593,M+H
NPA029859,Coniochaetone G,307.0813,171.31667,M+H
NPA029860,Coniochaetone I,249.0758,161.36731,M+H
NPA029861,Coniochaetone J,263.0914,161.97685,M+H
NPA029862,3-methoxyaplysiatoxin,685.2582,246.61748,M+H
NPA029863,3-methoxydebromoaplysiatoxin,607.3477,241.54668,M+H
NPA029864,Tryptoquivaline T,445.1507,200.94331,M+H
NPA029865,Sartorypyrone C,415.2843,204.39249,M+H
NPA029866,Penicimutalide A/B,572.4018,242.42007,M+H
NPA029867,Penicimutalide C/D,558.3861,239.29247,M+H
NPA029868,Penicimutalide E,571.3814,237.63834,M+H
NPA029869,Penicimutalide F,571.3814,237.39262,M+H
NPA029870,Penicimutalide G,458.2973,214.75377,M+H
NPA029871,12-epi-lyngbyatoxin A,438.3115,213.89796,M+H
NPA029872,Tubingenoic anhydride A,197.1172,148.09798,M+H
NPA029873,2-oxo-3(R)-hydroxy-lyngbyatoxin A,470.3014,221.38658,M+H
NPA029874,2-oxo-3(R)-hydroxy-13-N-desmethyl-lyngbyatoxin A,456.2857,223.60817,M+H
NPA029875,Heronapyrrole D,367.2228,194.14659,M+H
NPA029876,Cyclo(D -Pro- L -Tyr- L -Pro- L -Tyr),521.2395,219.72054,M+H
NPA029877,"11-oxo-12_-acetoxy-4,4-dimethyl-24-methylene-5_-cholesta-8,14-diene-2_,3_-diol",513.3575,220.36552,M+H
NPA029878,Arisugacin K,455.2428,211.58116,M+H
NPA029879,Craterellin D,379.2479,187.58199,M+H
NPA029880,Iso-naseseazine B,565.2558,229.11177,M+H
NPA029881,N-isopentyltridecanamide,284.2948,179.56834,M+H
NPA029882,Talaromycesone A,549.1392,229.49843,M+H
NPA029883,Talaromycesone B,503.0973,215.7165,M+H
NPA029884,Talaroxanthenone,325.1435,179.79991,M+H
NPA029885,Spiculisporic acid F,341.1959,185.58849,M+H
NPA029886,Spiculisporic acid G,315.1802,181.30965,M+H
NPA029887,"5-(4′,6′-dihydroxy-6′-methyloctyl)furan-2(5H)-one",243.1591,157.81908,M+H
NPA029888,Speradine B,401.1344,204.01665,M+H
NPA029889,Ieodoglucomide C,606.3484,225.40532,M+H
NPA029890,Ieodoglycolipid,641.3743,224.28282,M+H
NPA029891,2α-hydroxyxylaranol B,273.2061,166.61478,M+H
NPA029892,4β-hydroxyxylaranol B,273.2061,163.14209,M+H
NPA029893,Penipyrol A,263.1278,167.04228,M+H
NPA029894,Penipyrol B,287.1278,175.45775,M+H
NPA029895,Peniamidone A,226.1074,153.61653,M+H
NPA029896,Peniamidone B,268.118,162.56512,M+H
NPA029897,Peniamidone C,212.0918,148.38133,M+H
NPA029898,Peniamidone D,240.0867,155.76497,M+H
NPA029899,Dihydrocarneamide A,434.2438,205.28542,M+H
NPA029900,Pyranonigrin F,252.0867,159.35332,M+H
NPA029901,Retimycin A,1171.4224,335.41898,M+H
NPA029902,Butyl homononactate,273.2061,181.22044,M+H
NPA029903,Butyl nonactate,273.2061,181.68018,M+H
NPA029904,8-acetyl homononactic acid,259.154,163.11784,M+H
NPA029905,16-O-desmethylasporyergosterol,411.3258,209.13905,M+H
NPA029906,16-O-desmethylasporyergosterol-β-D-mannoside,573.3786,224.95291,M+H
NPA029907,16-O-desmethylasporyergosteron-β-D-mannoside,569.3473,225.57274,M+H
NPA029908,Stachybotrin G,504.2647,205.5052,M+H
NPA029909,Polycavernoside D,811.4475,276.93958,M+H
NPA029910,Kurahyne B,825.5848,291.31503,M+H
NPA029911,Bacaryolane A,237.1849,162.10887,M+H
NPA029912,Bacaryolane B,239.2006,166.9922,M+H
NPA029913,Bacaryolane C,239.2006,166.46277,M+H
NPA029914,Eudistamide A,1227.6885,343.6943,M+H
NPA029916,Spithioneine A,493.2348,229.90648,M+H
NPA029917,Spithioneine B,509.2297,225.13875,M+H
NPA029918,Actinobenzoquinoline,339.134,178.31189,M+H
NPA029919,Actinophenanthroline A,312.1343,176.97218,M+H
NPA029920,Actinophenanthroline B,368.1605,184.6447,M+H
NPA029921,Actinophenanthroline C,366.1449,184.3433,M+H
NPA029922,(+)-pestaloxazine A,481.2293,203.56221,M+H
NPA029923,(–)-pestaloxazine A,481.2293,203.10808,M+H
NPA029927,Carriebowlinol,198.068,141.97049,M+H
NPA029928,Acredinone A,627.2225,232.6743,M+H
NPA029929,Acredinone B,645.2331,238.36516,M+H
NPA029930,Preacredinone A,375.1439,184.72919,M+H
NPA029931,Kailuin G,740.5168,283.93048,M+H
NPA029932,Kailuin H,754.5325,286.79434,M+H
NPA029933,Jahanyne,1071.7217,313.70892,M+H
NPA029934,Bafilomycin L,553.3888,242.80159,M+H
NPA029935,Cladosporone A,353.102,184.83705,M+H
NPA029936,Mangromicin C,395.2428,194.10078,M+H
NPA029937,Not named,197.1536,149.47462,M+H
NPA029938,Not named,211.1693,155.24025,M+H
NPA029939,Stemphol A,317.1417,186.1308,M+H
NPA029940,Stemphol B,359.1523,194.19963,M+H
NPA029941,Stemphol,237.1849,164.3888,M+H
NPA029942,Penicillimide,300.0634,168.11928,M+H
NPA029943,Not named,441.2285,212.89525,M+H
NPA029944,Botryoisocoumarin A,211.0601,146.63976,M+H
NPA029945,Cycloexpansamine A,450.2388,206.83255,M+H
NPA029946,Cycloexpansamine B,454.2337,208.55083,M+H
NPA029947,Not named,583.3378,250.20175,M+H
NPA029948,Not named,611.3327,256.07578,M+H
NPA029949,Not named,597.3171,252.63756,M+H
NPA029950,Vitroprocine A,320.2584,195.01433,M+H
NPA029951,Vitroprocine B,348.2897,204.50974,M+H
NPA029952,Vitroprocine C,322.2741,197.28017,M+H
NPA029953,Vitroprocine D,390.3003,203.77971,M+H
NPA029954,Vitroprocine E,364.2846,200.50247,M+H
NPA029955,Vitroprocine F,362.269,195.88086,M+H
NPA029956,Vitroprocine G,418.3316,209.70146,M+H
NPA029957,Vitroprocine H,304.2635,181.32895,M+H
NPA029958,Vitroprocine I,348.2897,195.61447,M+H
NPA029959,Vitroprocine J,346.2741,185.04025,M+H
NPA029960,Divergolide I,548.2279,231.86746,M+H
NPA029961,Divergolide J,550.2436,234.42503,M+H
NPA029962,Divergolide K,568.2541,235.13078,M+H
NPA029963,Divergolide L,522.2487,229.01692,M+H
NPA029964,Divergolide M,372.1442,189.3643,M+H
NPA029965,Divergolide N,414.1548,199.81526,M+H
NPA029967,Spicarin A,780.359,269.52533,M+H
NPA029968,Spicarin B,748.3328,261.63028,M+H
NPA029969,Spicarin C,645.1814,241.91478,M+H
NPA029970,Spicarin D,645.1814,243.20993,M+H
NPA029971,Gliomasolide A,313.2374,187.8492,M+H
NPA029972,Gliomasolide B,491.2851,215.38783,M+H
NPA029973,Gliomasolide C,345.2272,192.43976,M+H
NPA029974,Gliomasolide D,345.2272,189.54457,M+H
NPA029975,Gliomasolide E,329.2323,188.05396,M+H
NPA029976,Aspergone A,195.1016,145.41289,M+H
NPA029977,Aspergone B,195.1016,150.39711,M+H
NPA029978,Aspergone C,197.1172,144.93472,M+H
NPA029979,Aspergone D,197.1172,144.58763,M+H
NPA029980,Aspergone E,197.1172,151.70137,M+H
NPA029981,Aspergone F,181.1223,148.55583,M+H
NPA029982,Aspergone G,181.1223,148.76915,M+H
NPA029983,Aspergone H,181.1223,148.23228,M+H
NPA029984,Aspergone I,183.138,147.95264,M+H
NPA029985,Aspergone J,183.138,146.71999,M+H
NPA029986,Aspergone K,183.138,144.57314,M+H
NPA029987,Aspergone L,183.138,146.21556,M+H
NPA029988,Aspergone M,185.1536,145.04518,M+H
NPA029989,Aspergone N,217.1071,158.80487,M+H
NPA029990,Aspergone O,235.0732,159.13683,M+H
NPA029991,Aspergone P,199.0965,151.9865,M+H
NPA029992,Aspergone Q,243.0863,164.796,M+H
NPA029993,Penicilliumolide A,425.0634,190.27007,M+H
NPA029994,Penicilliumolide B,319.0813,174.76073,M+H
NPA029995,Penicilliumolide D,337.0474,173.83922,M+H
NPA029996,Not named,367.1752,182.52313,M+H
NPA029997,Not named,227.055,149.9717,M+H
NPA029998,"2,3-seco-2,3-dioxo-lyngbyatoxin A",470.3014,210.4217,M+H
NPA029999,Ascomycotin A,321.0969,175.72807,M+H
NPA030000,Sioxanthin,713.4412,270.40805,M+H
NPA030001,Biselyngbyolide C,431.3156,214.2209,M+H
NPA030002,Biselyngbyaside E,593.3684,238.99423,M+H
NPA030003,Biselyngbyaside F,605.3684,241.50208,M+H
NPA030004,Hectoramide,422.265,203.16646,M+H
NPA030005,Hectochlorin B,623.105,232.38872,M+H
NPA030006,Hectochlorin C,631.1546,228.92545,M+H
NPA030007,Hectochlorin D,679.1312,234.02037,M+H
NPA030008,Jamaicamide D,533.201,214.37242,M+H
NPA030009,Jamaicamide E,455.2905,212.35616,M+H
NPA030010,Jamaicamide F,615.1481,224.36208,M+H
NPA030011,Pestalotiolide A,413.1442,193.10432,M+H
NPA030012,5'-O-acetyl uridine,287.0874,155.8839,M+H
NPA030013,Penidioxolane A,441.2039,208.3645,M+H
NPA030014,Penidioxolane B,483.2144,217.03575,M+H
NPA030015,Graphiumin I,529.1462,205.03865,M+H
NPA030016,Graphiumin J,575.188,224.11447,M+H
NPA030017,Salternamide E,424.2694,207.66678,M+H
NPA030018,7-cyano-7-deazaguanine,176.0567,130.86183,M+H
NPA030019,(2-isobutoxyphenyl)amine,166.1227,138.9291,M+H
NPA030020,Tandyukisin B,465.2847,213.45555,M+H
NPA030021,Tandyukisin C,451.2691,211.24683,M+H
NPA030022,Tandyukisin D,451.2691,209.81834,M+H
NPA030025,Botryorhodine E,289.0707,161.1789,M+H
NPA030026,Botryorhodine F,303.0863,169.029,M+H
NPA030027,Botryorhodine G,317.102,178.54933,M+H
NPA030028,Meyeroguilline A,266.1023,159.16516,M+H
NPA030029,Meyeroguilline B,194.0448,138.21446,M+H
NPA030030,Not named,374.1598,197.99982,M+H
NPA030031,6-aminopurine-9-carboxylic acid methyl ester,194.0673,136.17906,M+H
NPA030032,Not named,592.53,259.3826,M+H
NPA030033,Formoxazine,196.0968,143.3666,M+H
NPA030034,7-desmethylcitreoviridin,389.1959,193.77077,M+H
NPA030035,Peyroisocoumarin A,329.0787,174.80966,M+H
NPA030036,Peyroisocoumarin B,363.0397,177.809,M+H
NPA030037,Peyroisocoumarin C,311.1126,174.68954,M+H
NPA030038,Peyroisocoumarin D,267.0863,164.1051,M+H
NPA030039,Isocitreoisocoumarinol,281.102,164.20512,M+H
NPA030040,Surugamide F,1056.6452,330.70425,M+H
NPA030041,Dibohemamine A,537.2708,229.04088,M+H
NPA030042,Dibohemamine B,541.3021,231.65862,M+H
NPA030043,Dibohemamine C,541.3021,232.4843,M+H
NPA030044,Engyodontochone A,617.1654,234.48444,M+H
NPA030045,Engyodontochone B,617.1654,235.9802,M+H
NPA030046,Engyodontochone C,617.1654,235.90111,M+H
NPA030047,Engyodontochone D,617.1654,234.11732,M+H
NPA030048,Engyodontochone E,635.1759,234.98036,M+H
NPA030049,Engyodontochone F,635.1759,235.60796,M+H
NPA030050,Cocosolide,885.5206,274.16104,M+H
NPA030051,Not named,319.0813,173.55672,M+H
NPA030052,Not named,319.0813,173.87534,M+H
NPA030053,FGFC2,483.2854,210.73915,M+H
NPA030054,Phosdiecin A,445.1986,203.43266,M+H
NPA030055,Phosdiecin B,447.2143,205.16548,M+H
NPA030056,Pseudonocardide A,257.1748,171.51622,M+H
NPA030057,Pseudonocardide B,273.1697,165.85515,M+H
NPA030058,Pseudonocardide C,273.1697,172.90013,M+H
NPA030059,Pseudonocardide D,255.1591,165.2202,M+H
NPA030060,Pseudonocardide E,257.1748,174.13037,M+H
NPA030061,Pseudonocardide F,255.1591,169.23598,M+H
NPA030062,Pseudonocardide G,271.154,164.2323,M+H
NPA030063,Hexaricin B,531.1286,228.87444,M+H
NPA030064,"Glycerol 1-hydroxy-2,5-dimethyl benzoate",241.1071,154.95296,M+H
NPA030065,Cochphthester A,269.102,158.62766,M+H
NPA030066,Cochphthester B,505.1705,215.29378,M+H
NPA030067,Cochphthester C,741.2389,261.62643,M+H
NPA030068,Cochphthester D,977.3074,304.18607,M+H
NPA030069,Cochphthester E,1213.3759,339.69968,M+H
NPA030070,Cochphthester F,1449.4444,373.4781,M+H
NPA030071,Cochphthester G,1051.3442,319.42178,M+H
NPA030072,Halomide,287.1754,170.75932,M+H
NPA030073,5-chlorogriseofulvin,387.0397,178.62083,M+H
NPA030275,(+)-5-chlorogriseofulvin,387.0397,178.62083,M+H
NPA030074,Penicimutide,195.1492,150.53867,M+H
NPA030075,"6,9-dibromoflavasperone",442.9124,173.76071,M+H
NPA030076,Penicilazaphilone C,417.1675,195.80159,M+H
NPA030077,2-methyl butyl propyl phthalate,279.1591,172.21219,M+H
NPA030078,Diethyl phthalate,223.0965,153.27261,M+H
NPA030079,"(22E)-25-carboxy-8β,14β-epoxy-4α,5α-dihydroxyergosta-2,22-dien-7-one",239.2006,167.88803,M+H
NPA030080,Fusidione,205.1587,157.7554,M+H
NPA030081,Penicilloside A,712.5358,263.38052,M+H
NPA030082,Penicilloside B,546.3637,232.3838,M+H
NPA030083,2-benzyl-4-chlorophenol,219.0571,145.95201,M+H
NPA030084,Citrinovirin,291.2319,183.96019,M+H
NPA030085,"(9R,10R)-dihydro-harzianone",289.2526,178.92375,M+H
NPA030086,Harzianelactone,303.2319,176.62541,M+H
NPA030087,Spiromastilactone A,262.9873,152.67834,M+H
NPA030088,Spiromastilactone B,475.0477,200.43826,M+H
NPA030089,Spiromastilactone C,461.032,197.04982,M+H
NPA030090,Spiromastilactone D,461.032,195.6339,M+H
NPA030091,Spiromastilactone E,461.032,194.33789,M+H
NPA030092,Spiromastilactone F,447.0164,193.06581,M+H
NPA030093,Spiromastilactone G,447.0164,192.42363,M+H
NPA030094,Spiromastilactone H,413.0553,195.84007,M+H
NPA030095,Spiromastilactone I,427.071,199.00844,M+H
NPA030096,Spiromastilactone J,480.9774,195.60817,M+H
NPA030097,Spiromastilactone K,494.993,199.55531,M+H
NPA030098,Spiromastilactone L,494.993,198.50877,M+H
NPA030099,Spiromastilactone M,509.0087,201.33153,M+H
NPA030100,Austalide H acid ethyl ester,491.264,217.03171,M+H
NPA030101,Not named,249.0758,159.11363,M+H
NPA030102,Not named,233.0809,155.0806,M+H
NPA030103,Not named,251.0914,162.12975,M+H
NPA030104,Penicisimpin A,265.1435,170.21262,M+H
NPA030105,Penicisimpin B,251.1278,166.76466,M+H
NPA030106,Penicisimpin C,263.1278,166.09445,M+H
NPA030107,Cosmochlorin A,369.0655,187.80984,M+H
NPA030108,Cosmochlorin B,369.0655,178.70335,M+H
NPA030109,Cosmochlorin C,369.0655,180.19124,M+H
NPA030110,Asperchondol A,359.2217,194.64914,M+H
NPA030111,Asperchondol B,447.253,212.39502,M+H
NPA030112,Pontifactin,732.439,269.96936,M+H
NPA030113,Griseophenone I,387.0397,193.83667,M+H
NPA030114,4-deoxyphomapyrone C,167.1067,142.62904,M+H
NPA030115,4-deoxy-11-methylphomapyrone C,181.1223,141.40831,M+H
NPA030116,4-deoxy-11-hydroxyphomapyrone C,183.1016,148.37553,M+H
NPA030117,(−)-4-deoxy-8R-hydroxyphomapyrone C,183.1016,141.14508,M+H
NPA030118,(−)-4-deoxy-8S-hydroxyphomapyrone C,183.1016,141.30345,M+H
NPA030119,4-deoxy-7-hydroxyphomapyrone C,183.1016,142.08966,M+H
NPA030120,10-hydroxymucidone,197.1172,146.45094,M+H
NPA030121,Germicidin H,169.0859,138.3687,M+H
NPA030122,4-hydroxymucidone,197.1172,150.81766,M+H
NPA030123,7R-hydroxymucidone,197.1172,143.17427,M+H
NPA030124,Pallidopenilline A,271.154,174.58217,M+H
NPA030125,1-acetylpallidopenilline A,313.1646,178.29066,M+H
NPA030126,Pallidopenilline B,353.1959,185.75801,M+H
NPA030127,15-deacetylpallidopenilline B,311.1853,180.75252,M+H
NPA030128,1-deacetylpallidopenilline B,311.1853,171.35985,M+H
NPA030129,Pallidopenilline C,283.154,169.81926,M+H
NPA030130,Pallidopenilline D,309.2061,183.37221,M+H
NPA030131,Pallidopenilline E,363.1569,186.7733,M+H
NPA030132,Pallidopenilline F,329.1959,180.03316,M+H
NPA030133,Pallidopenilline G,295.1904,178.56761,M+H
NPA030134,Pallidopenilline H,311.1853,181.14754,M+H
NPA030135,Rifsaliniketal,642.2909,255.29373,M+H
NPA030136,Cahuitamycin A,636.2624,236.66005,M+H
NPA030137,Cahuitamycin B,654.273,241.7977,M+H
NPA030138,Cahuitamycin C,650.2781,243.86519,M+H
NPA030139,Wailupemycin H,723.1861,264.65485,M+H
NPA030140,Wailupemycin I,723.1861,263.72238,M+H
NPA030141,Dehydroabietic acid,301.2162,177.37909,M+H
NPA030142,Ascomindone A,587.1548,235.4298,M+H
NPA030143,Ascomindone B,601.1705,233.84775,M+H
NPA030144,Ascomindone C,569.1442,233.07953,M+H
NPA030145,Ascomfuran A,289.1071,166.04964,M+H
NPA030146,Ascomfuran B,303.0863,166.88531,M+H
NPA030147,(+)-pestalachloride E,441.0866,195.4224,M+H
NPA030148,(–)-pestalachloride E,441.0866,194.2499,M+H
NPA030149,(+)-pestalachloride F,423.0761,192.72725,M+H
NPA030150,(–)-pestalachloride F,423.0761,193.01585,M+H
NPA030151,Sporulaminal A,248.1645,163.47084,M+H
NPA030152,Sporulaminal B,248.1645,163.32472,M+H
NPA030153,Not named,307.1176,176.56747,M+H
NPA030154,Not named,223.0601,151.47752,M+H
NPA030155,Not named,221.0809,146.53416,M+H
NPA030156,Not named,237.0758,153.16743,M+H
NPA030157,Not named,267.1227,159.29945,M+H
NPA030158,Not named,267.1227,161.28004,M+H
NPA030159,Not named,223.0601,145.97798,M+H
NPA030160,Not named,207.0652,142.38496,M+H
NPA030161,Chromosulfine,425.0901,197.31413,M+H
NPA030162,Pseuboydone A,235.1693,161.68922,M+H
NPA030163,Pseuboydone B,235.1693,161.75249,M+H
NPA030164,Pseuboydone C,357.1268,184.88705,M+H
NPA030165,Penicimutamide A,366.1812,191.06383,M+H
NPA030166,Penicimutamide B,368.1969,190.26183,M+H
NPA030167,Penicimutamide C,352.202,192.19496,M+H
NPA030168,Not named,249.0758,156.08122,M+H
NPA030169,Not named,247.0601,154.71602,M+H
NPA030170,Not named,265.0707,160.50899,M+H
NPA030171,Not named,277.0707,168.40678,M+H
NPA030172,Not named,279.0863,168.596,M+H
NPA030175,Penicimutalidine,305.0656,174.03896,M+H
NPA030176,Bacillosporin C,491.0973,205.38301,M+H
NPA030177,Scedogiine A,235.1693,166.0111,M+H
NPA030178,Scedogiine B,235.1693,164.69362,M+H
NPA030179,Scedogiine C,251.1642,166.9361,M+H
NPA030180,Scedogiine D,277.1798,172.95833,M+H
NPA030181,Scedogiine E,235.1693,166.67645,M+H
NPA030182,Scedogiine F,249.1485,172.09583,M+H
NPA030183,Scedogiine G,323.2581,196.30699,M+H
NPA030184,Asperolide D,305.102,173.87624,M+H
NPA030185,Asperolide E,291.1227,167.72668,M+H
NPA030186,Tratenopyrone,251.0914,155.19395,M+H
NPA030187,Turbomycin C,395.2118,201.81438,M+H
NPA030188,Turbomycin D,381.1962,196.63377,M+H
NPA030189,Turbomycin E,367.1805,190.70184,M+H
NPA030190,Turbomycin F,443.135,193.79889,M+H
NPA030191,Trisindolal,390.1601,193.1365,M+H
NPA030192,4-(1H-indol-3-yl-sulfanyl)phenol,242.0634,154.65056,M+H
NPA030193,2-(indol-3-ylmethyl)-indol-3-ylethanol,291.1492,169.93929,M+H
NPA030194,Thalassospiramide A6,1048.5965,316.05954,M+H
NPA030195,Thalassospiramide A7,1032.6016,311.366,M+H
NPA030196,Thalassospiramide A8,972.5652,301.11984,M+H
NPA030197,Thalassospiramide A9,942.5547,289.96393,M+H
NPA030198,Thalassospiramide A10,932.5339,297.0411,M+H
NPA030199,Thalassospiramide A11,986.5809,303.70544,M+H
NPA030200,Thalassospiramide B3,1076.6278,328.858,M+H
NPA030201,Thalassospiramide B4,1092.6228,330.49393,M+H
NPA030202,Thalassospiramide B5,1016.5915,308.07437,M+H
NPA030203,Thalassospiramide C2,728.4229,263.71146,M+H
NPA030204,Thalassospiramide E2,1188.6762,336.8337,M+H
NPA030205,Thalassospiramide F1,1308.7338,351.30392,M+H
NPA030206,Thalassospiramide F2,1322.7494,352.1487,M+H
NPA030207,Thalassospiramide F3,1306.7545,352.10754,M+H
NPA030208,Thalassospiramide H,815.455,281.49066,M+H
NPA030209,Thalassospiramide H1,817.4706,289.91116,M+H
NPA030210,Thalassospiramide H2,902.487,296.52573,M+H
NPA030211,Thalassospiramide H3,827.4913,290.0179,M+H
NPA030212,Thalassospiramide I,1045.5816,312.79294,M+H
NPA030213,Thalassospiramide I1,1047.5973,317.30975,M+H
NPA030214,Thalassospiramide J,1057.618,317.37167,M+H
NPA030215,Bicyclic diol,211.0965,151.93571,M+H
NPA030216,"1-(3,5-dihydroxy-4-methylphenyl)propan-2-one",181.0859,138.63136,M+H
NPA030217,Iqalisetin A,306.17,180.5585,M+H
NPA030218,Iqalisetin B,320.1493,180.9734,M+H
NPA030219,6-hydroxyisatin,164.0342,133.75165,M+H
NPA030220,6-hydroxy-5-methoxyisatin,194.0448,145.57051,M+H
NPA030221,Penicilloitin A,257.2111,165.03816,M+H
NPA030222,Penicilloitin B,359.2792,193.66594,M+H
NPA030223,Not named,565.2558,230.91338,M+H
NPA030224,5-bromometagenediindole B,359.0026,173.08078,M+H
NPA030225,5-bromometagenediindole C,359.0026,164.17111,M+H
NPA030226,Quadricinctone A,267.1227,163.34126,M+H
NPA030227,Quadricinctone C,255.0863,151.82419,M+H
NPA030228,Quadricinctapyran A,221.0809,148.54597,M+H
NPA030229,Quadricinctapyran B,263.0914,156.20439,M+H
NPA030230,Quadricinctoxepine,221.0809,154.09047,M+H
NPA030231,Quadricinctone B,255.0686,153.87297,M+H
NPA030232,Quadricinctafuran A,237.1122,153.28427,M+H
NPA030233,Quadricinctafuran B,253.1071,153.47072,M+H
NPA030234,Quadricinctone D,237.0758,151.86693,M+H
NPA030235,"3,7,11-trimethyl-2,6,10-triene-1,14-tetradecyl dioic acid",295.1904,171.56256,M+H
NPA030236,"E-β-trans-5,8,11-trihydroxybergamot-9-ene",253.1798,168.44057,M+H
NPA030237,"β-trans-2β,5,15-trihydroxybergamot-10-ene",255.1955,159.68958,M+H
NPA030238,Asteltoxin E,517.2432,219.8968,M+H
NPA030239,Asteltoxin F,503.2276,214.73903,M+H
NPA030240,7-hydroxy-2-(2-hydroxypropyl)-5-pentyl chromone,291.1591,183.62013,M+H
NPA030241,Haliamide,284.2009,179.30771,M+H
NPA030242,Aspergstressin,474.2123,224.47966,M+H
NPA030243,Corynenone A,241.0707,156.39388,M+H
NPA030244,Corynenone B,241.0707,156.45528,M+H
NPA030245,Corynesidone E,303.0863,170.59178,M+H
NPA030246,Conio-azasterol,734.4415,277.37582,M+H
NPA030247,S-dehydroazasirosterol,734.4415,265.4,M+H
NPA030248,Not named,341.102,191.45293,M+H
NPA030249,Not named,356.1129,187.98848,M+H
NPA030250,Acaromycin A,277.0707,161.33278,M+H
NPA030251,Acaromyester A,278.0846,161.99641,M+H
NPA030252,Pseudellone D,304.1114,178.59825,M+H
NPA030253,"(5S, 6S)-dihydroxylasiodiplodin",325.1646,180.7356,M+H
NPA030254,Dihydrobipolaroxin B,279.1591,174.86125,M+H
NPA030255,Dihydrobipolaroxin C,511.2691,223.5987,M+H
NPA030256,Dihydrobipolaroxin D,263.1278,168.91095,M+H
NPA030257,Dihydrobipolaroxin D,263.1278,174.3953,M+H
NPA030258,Halichoblelide D,909.557,298.19186,M+H
NPA030259,(S)-6-(sec-butyl)-3-isopropylpyrazin-2(1H)-one,195.1492,150.3997,M+H
NPA030260,(S)-3-(sec-butyl)-6-isopropylpyrazin-2(1H)-one,195.1492,148.24268,M+H
NPA030261,(S)-6-(sec-butyl)-3-isobutylpyrazin-2(1H)-one,209.1649,153.63821,M+H
NPA030262,Deoxymutaaspergillic acid,195.1492,148.92198,M+H
NPA030263,Not named,723.4135,244.69682,M+H
NPA030264,Not named,707.4186,243.69318,M+H
NPA030265,Not named,849.518,268.03934,M+H
NPA030266,Varioloid A,445.1758,203.10597,M+H
NPA030267,Varioloid B,431.1602,200.96567,M+H
NPA030268,Asperisocoumarin A,257.0809,161.71236,M+H
NPA030269,Asperisocoumarin B,263.1278,163.30707,M+H
NPA030270,Asperisocoumarin C,245.1172,170.11493,M+H
NPA030271,Asperisocoumarin D,259.0965,163.5945,M+H
NPA030272,Asperisocoumarin E,277.1071,175.12189,M+H
NPA030273,Asperisocoumarin F,431.1337,204.06714,M+H
