NPAID,Name,m/z,CCS,Adduct,URL
NPA028463,Glidopeptin,1349.7434,370.8676,M-H,https://www.npatlas.org/explore/compounds/NPA028463
NPA028464,Rhizomide B,746.373,261.2852,M-H,https://www.npatlas.org/explore/compounds/NPA028464
NPA028465,Rhizomide C,746.373,261.73956,M-H,https://www.npatlas.org/explore/compounds/NPA028465
NPA028466,Amycomicin,350.1973,179.10167,M-H,https://www.npatlas.org/explore/compounds/NPA028466
NPA028467,Kleboxymycin,233.0931,150.37697,M-H,https://www.npatlas.org/explore/compounds/NPA028467
NPA028468,Enantiopyochelin,323.0529,164.04073,M-H,https://www.npatlas.org/explore/compounds/NPA028468
NPA028469,Fragin,272.1979,173.27255,M-H,https://www.npatlas.org/explore/compounds/NPA028469
NPA028470,Fusarielin H,385.2748,199.67873,M-H,https://www.npatlas.org/explore/compounds/NPA028470
NPA028471,Fusarielin F,415.249,210.37065,M-H,https://www.npatlas.org/explore/compounds/NPA028471
NPA028472,Fusarielin G,399.2541,205.49202,M-H,https://www.npatlas.org/explore/compounds/NPA028472
NPA028475,Basidioferrin,533.2576,212.23718,M-H,https://www.npatlas.org/explore/compounds/NPA028475
NPA028476,Nectrisine,130.0509,128.01106,M-H,https://www.npatlas.org/explore/compounds/NPA028476
NPA028477,6-hydroxymellein,193.0506,140.81201,M-H,https://www.npatlas.org/explore/compounds/NPA028477
NPA028478,Aspterric acid,251.1289,159.87796,M-H,https://www.npatlas.org/explore/compounds/NPA028478
NPA028479,KK-1,1110.6456,333.0046,M-H,https://www.npatlas.org/explore/compounds/NPA028479
NPA028480,Nocamycin,502.2082,215.16438,M-H,https://www.npatlas.org/explore/compounds/NPA028480
NPA028481,Ficellomycin,311.1837,174.65742,M-H,https://www.npatlas.org/explore/compounds/NPA028481
NPA028483,Naphthgeranine A,367.1551,196.96477,M-H,https://www.npatlas.org/explore/compounds/NPA028483
NPA028484,Naphthgeranine B,355.1187,187.17058,M-H,https://www.npatlas.org/explore/compounds/NPA028484
NPA028485,Naphthgeranine C,371.1136,190.6096,M-H,https://www.npatlas.org/explore/compounds/NPA028485
NPA028486,Naphthgeranine D,387.1085,189.00624,M-H,https://www.npatlas.org/explore/compounds/NPA028486
NPA028487,Naphthgeranine E,367.0823,187.17914,M-H,https://www.npatlas.org/explore/compounds/NPA028487
NPA028488,Pepteridine A,222.0996,143.23851,M-H,https://www.npatlas.org/explore/compounds/NPA028488
NPA028489,Pepteridine B,208.084,138.58385,M-H,https://www.npatlas.org/explore/compounds/NPA028489
NPA028490,Aspergillic acid,223.1452,155.50069,M-H,https://www.npatlas.org/explore/compounds/NPA028490
NPA028491,3-demethylchuangxinmycin,218.0281,145.67982,M-H,https://www.npatlas.org/explore/compounds/NPA028491
NPA028492,Chuangxinmycin,232.0437,149.79097,M-H,https://www.npatlas.org/explore/compounds/NPA028492
NPA028493,Asperphenamate,505.2133,209.41115,M-H,https://www.npatlas.org/explore/compounds/NPA028493
NPA028494,SF2768,335.1725,173.4651,M-H,https://www.npatlas.org/explore/compounds/NPA028494
NPA028495,FR190293,1173.5242,344.6309,M-H,https://www.npatlas.org/explore/compounds/NPA028495
NPA028496,Ferroverdin,862.133,258.21713,M-H,https://www.npatlas.org/explore/compounds/NPA028496
NPA028497,Corallopyronin A,526.281,218.39867,M-H,https://www.npatlas.org/explore/compounds/NPA028497
NPA028498,Corallopyronin B,540.2967,221.27643,M-H,https://www.npatlas.org/explore/compounds/NPA028498
NPA028499,Pyxidicycline B,364.0826,185.58466,M-H,https://www.npatlas.org/explore/compounds/NPA028499
NPA028500,Chloromyxamide A,513.2485,219.35649,M-H,https://www.npatlas.org/explore/compounds/NPA028500
NPA028501,Chloromyxamide B,527.2642,220.51103,M-H,https://www.npatlas.org/explore/compounds/NPA028501
NPA028502,Pyreudione E,278.1761,171.25792,M-H,https://www.npatlas.org/explore/compounds/NPA028502
NPA028503,"4,5-didehydroacaterin",223.1339,157.63976,M-H,https://www.npatlas.org/explore/compounds/NPA028503
NPA028504,Micacocidin A,626.1165,229.14021,M-H,https://www.npatlas.org/explore/compounds/NPA028504
NPA028505,Micacocidin B,625.1169,229.14021,M-H,https://www.npatlas.org/explore/compounds/NPA028505
NPA028506,Micacocidin C,617.1144,220.42894,M-H,https://www.npatlas.org/explore/compounds/NPA028506
NPA028507,Funisamine,1176.651,340.6873,M-H,https://www.npatlas.org/explore/compounds/NPA028507
NPA028508,Not named,292.0939,161.83739,M-H,https://www.npatlas.org/explore/compounds/NPA028508
NPA028509,Not named,293.0779,160.23436,M-H,https://www.npatlas.org/explore/compounds/NPA028509
NPA028510,Not named,336.1201,171.35835,M-H,https://www.npatlas.org/explore/compounds/NPA028510
NPA028511,Cylindrocyclophane A,583.4004,240.29364,M-H,https://www.npatlas.org/explore/compounds/NPA028511
NPA028512,Turnagainolide B,555.3188,250.26347,M-H,https://www.npatlas.org/explore/compounds/NPA028512
NPA028513,6-hydroxy-7-epi-phomopsinone A,239.0925,152.97807,M-H,https://www.npatlas.org/explore/compounds/NPA028513
NPA028514,SNC1-465,463.2602,210.68614,M-H,https://www.npatlas.org/explore/compounds/NPA028514
NPA028515,Streptocidin A,1273.6739,352.13992,M-H,https://www.npatlas.org/explore/compounds/NPA028515
NPA028516,Streptocidin B/C,1296.6899,365.88638,M-H,https://www.npatlas.org/explore/compounds/NPA028516
NPA028517,Streptocidin D,1257.679,354.4296,M-H,https://www.npatlas.org/explore/compounds/NPA028517
NPA028518,Streptocidin G,1218.6681,353.08313,M-H,https://www.npatlas.org/explore/compounds/NPA028518
NPA028519,Streptocidin Q,1271.6946,350.9922,M-H,https://www.npatlas.org/explore/compounds/NPA028519
NPA028520,Streptocidin R,1287.6895,358.9327,M-H,https://www.npatlas.org/explore/compounds/NPA028520
NPA028524,Lichostatinal,499.311,212.00592,M-H,https://www.npatlas.org/explore/compounds/NPA028524
NPA028525,Merosterol A,565.1401,216.18608,M-H,https://www.npatlas.org/explore/compounds/NPA028525
NPA028526,Merosterol B,581.1714,218.68874,M-H,https://www.npatlas.org/explore/compounds/NPA028526
NPA028527,Cystobactamid 449,448.1514,196.75626,M-H,https://www.npatlas.org/explore/compounds/NPA028527
NPA028528,Cystobactamid 861-2,860.2533,274.3679,M-H,https://www.npatlas.org/explore/compounds/NPA028528
NPA028529,Cystobactamid 877-2,876.2482,273.6259,M-H,https://www.npatlas.org/explore/compounds/NPA028529
NPA028530,Cystobactamid 891-2,890.2638,299.126,M-H,https://www.npatlas.org/explore/compounds/NPA028530
NPA028531,Cystobactamid 905-2,904.2795,301.57077,M-H,https://www.npatlas.org/explore/compounds/NPA028531
NPA028532,Cystobactamid 934-2,933.2948,305.28622,M-H,https://www.npatlas.org/explore/compounds/NPA028532
NPA028533,Cystobactamid 935-2,934.2901,278.1606,M-H,https://www.npatlas.org/explore/compounds/NPA028533
NPA028534,Styrolide A,215.0713,151.65477,M-H,https://www.npatlas.org/explore/compounds/NPA028534
NPA028535,Styrolide B,213.0557,150.96185,M-H,https://www.npatlas.org/explore/compounds/NPA028535
NPA028536,Pseudomonol,874.6777,295.8317,M-H,https://www.npatlas.org/explore/compounds/NPA028536
NPA028537,Lobatamide A,511.2086,213.30038,M-H,https://www.npatlas.org/explore/compounds/NPA028537
NPA028539,Elansolid D,587.3378,244.12395,M-H,https://www.npatlas.org/explore/compounds/NPA028539
NPA028540,Pannorin B,313.0717,171.30748,M-H,https://www.npatlas.org/explore/compounds/NPA028540
NPA028541,Phyllostine acetate,195.0299,136.85896,M-H,https://www.npatlas.org/explore/compounds/NPA028541
NPA028542,Cycloheptamycin,947.4884,293.9108,M-H,https://www.npatlas.org/explore/compounds/NPA028542
NPA028543,Oncorhyncolide,277.1445,160.82446,M-H,https://www.npatlas.org/explore/compounds/NPA028543
NPA028544,Tasiamide F,977.5353,301.2096,M-H,https://www.npatlas.org/explore/compounds/NPA028544
NPA028545,Leupeptazin,449.2994,206.69891,M-H,https://www.npatlas.org/explore/compounds/NPA028545
NPA028546,Iso-enacyloxin IIa,700.2297,251.47437,M-H,https://www.npatlas.org/explore/compounds/NPA028546
NPA028547,Diaphorin,460.2552,208.78712,M-H,https://www.npatlas.org/explore/compounds/NPA028547
NPA028548,7-oxo-SD8,928.1861,289.45892,M-H,https://www.npatlas.org/explore/compounds/NPA028548
NPA028549,3′-epi-16-hydroxyverrucarin A,517.2079,216.38515,M-H,https://www.npatlas.org/explore/compounds/NPA028549
NPA028550,3′-epiverrucarin X,531.1872,209.96434,M-H,https://www.npatlas.org/explore/compounds/NPA028550
NPA028551,Obionin B,355.1551,191.38896,M-H,https://www.npatlas.org/explore/compounds/NPA028551
NPA028552,Stalobacin I,1323.6438,350.6527,M-H,https://www.npatlas.org/explore/compounds/NPA028552
NPA028553,N-isobutylformamide,100.0768,123.81542,M-H,https://www.npatlas.org/explore/compounds/NPA028553
NPA028554,N-isobutylacetamide,114.0924,127.07779,M-H,https://www.npatlas.org/explore/compounds/NPA028554
NPA028555,N-isopentylformamide,114.0924,128.46405,M-H,https://www.npatlas.org/explore/compounds/NPA028555
NPA028556,N-isopentylacetamide,128.1081,131.67506,M-H,https://www.npatlas.org/explore/compounds/NPA028556
NPA028557,N-isobutylmethanesulfinamide,134.0645,128.80035,M-H,https://www.npatlas.org/explore/compounds/NPA028557
NPA028558,N-isopentylmethanesulfinamide,148.0801,132.53523,M-H,https://www.npatlas.org/explore/compounds/NPA028558
NPA028559,(E)-N-isobutyl-1-phenylmethanimine,160.1131,134.77948,M-H,https://www.npatlas.org/explore/compounds/NPA028559
NPA028560,(E)-2-((isobutylimino)methyl)phenol,176.1081,139.01466,M-H,https://www.npatlas.org/explore/compounds/NPA028560
NPA028561,(E)-1-(furan-2-yl)-N-isobutylmethanimine,150.0924,135.95601,M-H,https://www.npatlas.org/explore/compounds/NPA028561
NPA028562,(E)-N-isopentyl-1-phenylmethanimine,174.1288,138.5239,M-H,https://www.npatlas.org/explore/compounds/NPA028562
NPA028563,(E)-2-((isopentylimino)methyl)phenol,190.1237,142.44324,M-H,https://www.npatlas.org/explore/compounds/NPA028563
NPA028564,(E)-1-(furan-2-yl)-N-isopentylmethanimine,164.1081,140.5649,M-H,https://www.npatlas.org/explore/compounds/NPA028564
NPA028565,(E)-N-(2-methylbutyl)-1-phenylmethanimine,174.1288,139.33575,M-H,https://www.npatlas.org/explore/compounds/NPA028565
NPA028566,(E)-1-(furan-2-yl)-N-(2-methylbutyl)methanimine,164.1081,140.04155,M-H,https://www.npatlas.org/explore/compounds/NPA028566
NPA028567,"N,N'-diisobutylurea",171.1503,141.56468,M-H,https://www.npatlas.org/explore/compounds/NPA028567
NPA028568,"N,N'-diisobutyloxalamide",199.1452,148.23247,M-H,https://www.npatlas.org/explore/compounds/NPA028568
NPA028569,Chrysosporazine F,583.2086,232.31044,M-H,https://www.npatlas.org/explore/compounds/NPA028569
NPA028570,Chrysosporazine G,599.2035,233.7936,M-H,https://www.npatlas.org/explore/compounds/NPA028570
NPA028571,Chrysosporazine H,583.2086,231.63585,M-H,https://www.npatlas.org/explore/compounds/NPA028571
NPA028572,Chrysosporazine I,599.2035,230.09729,M-H,https://www.npatlas.org/explore/compounds/NPA028572
NPA028573,Chrysosporazine J,509.2082,209.58441,M-H,https://www.npatlas.org/explore/compounds/NPA028573
NPA028574,Chrysosporazine K,525.2031,209.62306,M-H,https://www.npatlas.org/explore/compounds/NPA028574
NPA028575,Chrysosporazine L,509.2082,221.73546,M-H,https://www.npatlas.org/explore/compounds/NPA028575
NPA028576,Chrysosporazine M,525.2031,219.78644,M-H,https://www.npatlas.org/explore/compounds/NPA028576
NPA028577,Wheldone,429.2282,203.31203,M-H,https://www.npatlas.org/explore/compounds/NPA028577
NPA028578,Incarnatapeptin A,781.4101,270.56152,M-H,https://www.npatlas.org/explore/compounds/NPA028578
NPA028579,Incarnatapeptin B,864.4472,258.25937,M-H,https://www.npatlas.org/explore/compounds/NPA028579
NPA028580,Autoinducer III,123.0564,124.23343,M-H,https://www.npatlas.org/explore/compounds/NPA028580
NPA028581,Ciromicin A,513.2606,216.56892,M-H,https://www.npatlas.org/explore/compounds/NPA028581
NPA028582,Ciromicin B,513.2606,225.68779,M-H,https://www.npatlas.org/explore/compounds/NPA028582
NPA028583,Chlorotonil B,443.1994,213.03395,M-H,https://www.npatlas.org/explore/compounds/NPA028583
NPA028584,Chlorotonil C1,431.1994,211.13121,M-H,https://www.npatlas.org/explore/compounds/NPA028584
NPA028585,Chlorotonil C2,383.2228,197.72475,M-H,https://www.npatlas.org/explore/compounds/NPA028585
NPA028586,Kanamycin A,483.2308,207.69243,M-H,https://www.npatlas.org/explore/compounds/NPA028586
NPA028587,Symplocolide A,1371.9137,359.78046,M-H,https://www.npatlas.org/explore/compounds/NPA028587
NPA028588,Tasiamide C,801.4404,271.74963,M-H,https://www.npatlas.org/explore/compounds/NPA028588
NPA028589,Tasiamide D,787.4247,264.81424,M-H,https://www.npatlas.org/explore/compounds/NPA028589
NPA028590,Autoinducer II,192.0452,136.96971,M-H,https://www.npatlas.org/explore/compounds/NPA028590
NPA028591,Acremoxanthone C,613.1351,234.01796,M-H,https://www.npatlas.org/explore/compounds/NPA028591
NPA028592,Acremoxanthone D,629.13,236.33073,M-H,https://www.npatlas.org/explore/compounds/NPA028592
NPA028593,28-deoxystambomycin A,1358.9297,367.45422,M-H,https://www.npatlas.org/explore/compounds/NPA028593
NPA028594,28-deoxystambomycin B,1358.9297,377.03204,M-H,https://www.npatlas.org/explore/compounds/NPA028594
NPA028595,28-deoxystambomycin C,1344.9141,373.94287,M-H,https://www.npatlas.org/explore/compounds/NPA028595
NPA028596,28-deoxystambomycin D,1344.9141,366.0616,M-H,https://www.npatlas.org/explore/compounds/NPA028596
NPA028597,Onnamide A,792.44,273.4586,M-H,https://www.npatlas.org/explore/compounds/NPA028597
NPA028600,Cyclotheonamide A,730.3318,258.51346,M-H,https://www.npatlas.org/explore/compounds/NPA028600
NPA028601,Keramamide B,1135.4833,335.05936,M-H,https://www.npatlas.org/explore/compounds/NPA028601
NPA028602,Nazumamide A,604.31,234.20366,M-H,https://www.npatlas.org/explore/compounds/NPA028602
NPA028603,Konbamide,875.3672,301.80286,M-H,https://www.npatlas.org/explore/compounds/NPA028603
NPA028604,Theopederin D,526.2657,216.4842,M-H,https://www.npatlas.org/explore/compounds/NPA028604
NPA028605,Dentigerumycin,880.4785,268.00723,M-H,https://www.npatlas.org/explore/compounds/NPA028605
NPA028606,Luminaolide B,1537.988,390.509,M-H,https://www.npatlas.org/explore/compounds/NPA028606
NPA028607,Thanamycin,1337.5925,359.77798,M-H,https://www.npatlas.org/explore/compounds/NPA028607
NPA028608,Specumycin B1,656.2712,241.88522,M-H,https://www.npatlas.org/explore/compounds/NPA028608
NPA028610,"(+)-(2R,4S,5R,8S)- 4-deacetyl-5-hydroxy- botryenalol",267.1602,161.9355,M-H,https://www.npatlas.org/explore/compounds/NPA028610
NPA028611,"(+)-(2R,4R,5R,8S)-4- deacetyl-5-hydroxy- botryenalol",267.1602,161.91722,M-H,https://www.npatlas.org/explore/compounds/NPA028611
NPA028612,"+)-(2R,4S,5R,8R)- 4-deacetyl-botryenalol",251.1652,160.06184,M-H,https://www.npatlas.org/explore/compounds/NPA028612
NPA028613,Nemenonediol A,237.1496,158.85825,M-H,https://www.npatlas.org/explore/compounds/NPA028613
NPA028614,Nemenonediol B,237.1496,159.32721,M-H,https://www.npatlas.org/explore/compounds/NPA028614
NPA028615,Kojic acid,141.0193,132.66782,M-H,https://www.npatlas.org/explore/compounds/NPA028615
NPA028616,Glaucanic acid,331.1187,172.26497,M-H,https://www.npatlas.org/explore/compounds/NPA028616
NPA028617,Gaburedin A,293.1143,161.41171,M-H,https://www.npatlas.org/explore/compounds/NPA028617
NPA028618,Gaburedin B,259.1299,161.41731,M-H,https://www.npatlas.org/explore/compounds/NPA028618
NPA028619,Gaburedin C,259.1299,162.31935,M-H,https://www.npatlas.org/explore/compounds/NPA028619
NPA028620,Gaburedin D,247.1299,156.05577,M-H,https://www.npatlas.org/explore/compounds/NPA028620
NPA028621,Gaburedin E,291.0656,161.77267,M-H,https://www.npatlas.org/explore/compounds/NPA028621
NPA028622,Gaburedin F,277.0863,160.93596,M-H,https://www.npatlas.org/explore/compounds/NPA028622
NPA028623,Prezeamine,1403.0134,381.894,M-H,https://www.npatlas.org/explore/compounds/NPA028623
NPA028624,Prezeamine I,1358.9872,377.63324,M-H,https://www.npatlas.org/explore/compounds/NPA028624
NPA028625,Isopyochelin,323.0529,168.63936,M-H,https://www.npatlas.org/explore/compounds/NPA028625
NPA028626,Virginiafactin A,1066.7133,334.09882,M-H,https://www.npatlas.org/explore/compounds/NPA028626
NPA028627,Virginiafactin B,1080.7289,345.80676,M-H,https://www.npatlas.org/explore/compounds/NPA028627
NPA028628,Virginiafactin C,1094.7446,339.59488,M-H,https://www.npatlas.org/explore/compounds/NPA028628
NPA028629,Virginiafactin D,1108.7602,351.74442,M-H,https://www.npatlas.org/explore/compounds/NPA028629
NPA028630,Not named,197.0819,144.4353,M-H,https://www.npatlas.org/explore/compounds/NPA028630
NPA028631,Not named,183.0663,141.34665,M-H,https://www.npatlas.org/explore/compounds/NPA028631
NPA028632,Not named,211.0976,148.28505,M-H,https://www.npatlas.org/explore/compounds/NPA028632
NPA028633,Not named,197.0819,147.57054,M-H,https://www.npatlas.org/explore/compounds/NPA028633
NPA028634,Not named,211.0976,151.9876,M-H,https://www.npatlas.org/explore/compounds/NPA028634
NPA028635,Mycalamide A,502.2657,216.49033,M-H,https://www.npatlas.org/explore/compounds/NPA028635
NPA028636,Pateamine A,554.3058,244.29427,M-H,https://www.npatlas.org/explore/compounds/NPA028636
NPA028637,NX-2,323.15,170.3084,M-H,https://www.npatlas.org/explore/compounds/NPA028637
NPA028638,NX-3,281.1394,167.58199,M-H,https://www.npatlas.org/explore/compounds/NPA028638
NPA028639,NX-4,323.15,174.41936,M-H,https://www.npatlas.org/explore/compounds/NPA028639
NPA028640,Pyrichalasin H,522.2861,232.51976,M-H,https://www.npatlas.org/explore/compounds/NPA028640
NPA028641,Bovistol D,491.2439,208.80006,M-H,https://www.npatlas.org/explore/compounds/NPA028641
NPA028642,Strossmayerin,247.1339,158.78853,M-H,https://www.npatlas.org/explore/compounds/NPA028642
NPA028643,Purpurogemutantin,417.2282,193.57109,M-H,https://www.npatlas.org/explore/compounds/NPA028643
NPA028644,Purpurogemutantidin,359.2228,182.57259,M-H,https://www.npatlas.org/explore/compounds/NPA028644
NPA028645,Albogrisin A,449.183,203.36803,M-H,https://www.npatlas.org/explore/compounds/NPA028645
NPA028649,Kanamycin C,483.2308,207.20345,M-H,https://www.npatlas.org/explore/compounds/NPA028649
NPA028650,[(6Z)-Adda5]MC-RR,1036.5585,310.893,M-H,https://www.npatlas.org/explore/compounds/NPA028650
NPA028651,[(6Z)-Adda5]MC-LR,993.5415,304.13434,M-H,https://www.npatlas.org/explore/compounds/NPA028651
NPA028652,6-OH-scytophycin B,834.5009,285.3812,M-H,https://www.npatlas.org/explore/compounds/NPA028652
NPA028653,19-O-deMe-scytophycin C,790.5111,275.42917,M-H,https://www.npatlas.org/explore/compounds/NPA028653
NPA028654,6-OH-7-OMe-scytophycin E,850.5322,286.30313,M-H,https://www.npatlas.org/explore/compounds/NPA028654
NPA028655,"[D-Asp3,Dha7]MC-RR",1008.5272,304.54318,M-H,https://www.npatlas.org/explore/compounds/NPA028655
NPA028656,[D-Asp3]MC-LR,979.5258,301.459,M-H,https://www.npatlas.org/explore/compounds/NPA028656
NPA028657,[D-Asp3]MC-RR,1022.5429,306.17947,M-H,https://www.npatlas.org/explore/compounds/NPA028657
NPA028659,MC-LL,950.5244,301.391,M-H,https://www.npatlas.org/explore/compounds/NPA028659
NPA028660,MC-LM,968.4808,302.25867,M-H,https://www.npatlas.org/explore/compounds/NPA028660
NPA028661,"[D-Asp3,Mser7]MC-RR",1040.5534,304.8253,M-H,https://www.npatlas.org/explore/compounds/NPA028661
NPA028662,MC-VF,970.4931,295.9202,M-H,https://www.npatlas.org/explore/compounds/NPA028662
NPA028663,MC-LW,1023.5197,311.28952,M-H,https://www.npatlas.org/explore/compounds/NPA028663
