NPAID,Name,m/z,CCS,Adduct,URL
NPA023756,"(4R,5R,7R,8R)-eremophil-9-ene-4,8,11-triol",277.1774,166.69528,M+Na,https://www.npatlas.org/explore/compounds/NPA023756
NPA023757,Sinulariapeptide A,906.4947,311.2532,M+Na,https://www.npatlas.org/explore/compounds/NPA023757
NPA023758,Sinulariapeptide B,547.2891,221.6076,M+Na,https://www.npatlas.org/explore/compounds/NPA023758
NPA023759,Sinulariapeptide C,563.284,237.5948,M+Na,https://www.npatlas.org/explore/compounds/NPA023759
NPA023760,Sinulariapeptide D,434.205,205.3569,M+Na,https://www.npatlas.org/explore/compounds/NPA023760
NPA023761,Sinulariapeptide E,313.1522,177.83986,M+Na,https://www.npatlas.org/explore/compounds/NPA023761
NPA023762,"(-)-(5α,23E)-27-nor-3β-hydroxylanosta-8,23-dien-7,25-dione",463.3182,220.13554,M+Na,https://www.npatlas.org/explore/compounds/NPA023762
NPA023763,"(+)-(5α,23E)-27-nor-lanosta-8,23-dien-3,7,25-trione",461.3026,224.27922,M+Na,https://www.npatlas.org/explore/compounds/NPA023763
NPA023764,"(+)-(5α,24E)-15α-hydroxylanosta-7,9(11),24-trien-3-oxo-26-AL",475.3182,226.62682,M+Na,https://www.npatlas.org/explore/compounds/NPA023764
NPA023765,"(+)-(5α,24E)-3β-acetoxyllanosta-7,9(11),24-triene-26-OL",491.3495,214.84271,M+Na,https://www.npatlas.org/explore/compounds/NPA023765
NPA023766,"(+)-(5α,24E)-3β-acetoxyl-26-hydroxylanosta-8,24-dien-7-one",507.3445,217.71329,M+Na,https://www.npatlas.org/explore/compounds/NPA023766
NPA023767,"(+)-(5α,24E)-3β-acetoxyllanosta-8,24-dien-7-oxo-26-AL",505.3288,217.40767,M+Na,https://www.npatlas.org/explore/compounds/NPA023767
NPA023768,"(+)-(5α,24E)-3β-acetoxyl-7β-hydroxylanosta-8,24-dien-11-oxo- 26-AL",521.3237,230.31667,M+Na,https://www.npatlas.org/explore/compounds/NPA023768
NPA023769,"(+)-(5α,24E)-3β,11α-dihydroxylanosta-8,24-dien-7-oxo-26-AL",493.3288,229.9044,M+Na,https://www.npatlas.org/explore/compounds/NPA023769
NPA023770,"(+)-(5α,23R,24Z)-lanosta-8,24-dien-3,7-dioxo-23,26-γ-lactone",489.2975,227.11096,M+Na,https://www.npatlas.org/explore/compounds/NPA023770
NPA023771,Armochaetoglasin B,613.2884,245.63762,M+Na,https://www.npatlas.org/explore/compounds/NPA023771
NPA023773,Armochaetoglasin C,567.2829,238.18965,M+Na,https://www.npatlas.org/explore/compounds/NPA023773
NPA023774,Armochaetoglasin H,567.2465,230.5558,M+Na,https://www.npatlas.org/explore/compounds/NPA023774
NPA023775,Armochaetoglasin G,567.2829,239.89125,M+Na,https://www.npatlas.org/explore/compounds/NPA023775
NPA023776,Armochaetoglasin A,546.2462,233.60388,M+Na,https://www.npatlas.org/explore/compounds/NPA023776
NPA023777,Armochaetoglasin I,551.2516,232.53673,M+Na,https://www.npatlas.org/explore/compounds/NPA023777
NPA023778,Armochaetoglasin F,523.2931,231.28928,M+Na,https://www.npatlas.org/explore/compounds/NPA023778
NPA023779,Brasilanone A,257.1512,175.20943,M+Na,https://www.npatlas.org/explore/compounds/NPA023779
NPA023780,Brasilanone B,259.1668,177.87178,M+Na,https://www.npatlas.org/explore/compounds/NPA023780
NPA023781,Brasilanone C,259.1668,176.7669,M+Na,https://www.npatlas.org/explore/compounds/NPA023781
NPA023782,Brasilanone D,259.1668,176.98112,M+Na,https://www.npatlas.org/explore/compounds/NPA023782
NPA023783,Brasilanone E,257.1512,171.04028,M+Na,https://www.npatlas.org/explore/compounds/NPA023783
NPA023784,Brasilanone F,275.1617,174.91267,M+Na,https://www.npatlas.org/explore/compounds/NPA023784
NPA023785,Asperterreusine A,263.0526,158.12895,M+Na,https://www.npatlas.org/explore/compounds/NPA023785
NPA023786,Asperterreusine B,277.0682,168.61081,M+Na,https://www.npatlas.org/explore/compounds/NPA023786
NPA023787,Asperterreusine C,229.0835,155.60834,M+Na,https://www.npatlas.org/explore/compounds/NPA023787
NPA023788,Dihydrocitreohybridonol,525.2459,238.09381,M+Na,https://www.npatlas.org/explore/compounds/NPA023788
NPA023789,6α-hydroxyandrastin C,511.2666,219.47105,M+Na,https://www.npatlas.org/explore/compounds/NPA023789
NPA023790,Deoxocitreohybridonol,509.251,226.48465,M+Na,https://www.npatlas.org/explore/compounds/NPA023790
NPA023791,6α-hydroxyandrastin B,527.2615,222.92725,M+Na,https://www.npatlas.org/explore/compounds/NPA023791
NPA023792,Medusamide A,844.577,281.34036,M+Na,https://www.npatlas.org/explore/compounds/NPA023792
NPA023793,Endolide A,537.2683,226.78609,M+Na,https://www.npatlas.org/explore/compounds/NPA023793
NPA023794,Endolide B,561.2319,227.91011,M+Na,https://www.npatlas.org/explore/compounds/NPA023794
NPA023795,Phomopchalasin B,472.2458,220.55898,M+Na,https://www.npatlas.org/explore/compounds/NPA023795
NPA023796,Phomopchalasin A,474.2615,222.70268,M+Na,https://www.npatlas.org/explore/compounds/NPA023796
NPA023797,Phomopchalasin C,532.2669,226.16618,M+Na,https://www.npatlas.org/explore/compounds/NPA023797
NPA023798,Rubrulone B,584.1527,229.20552,M+Na,https://www.npatlas.org/explore/compounds/NPA023798
NPA023799,Citreoviridin,425.1934,211.56743,M+Na,https://www.npatlas.org/explore/compounds/NPA023799
NPA023800,Grisemycin,459.1448,210.75806,M+Na,https://www.npatlas.org/explore/compounds/NPA023800
NPA023801,Aspterpenacid A,469.2924,212.57597,M+Na,https://www.npatlas.org/explore/compounds/NPA023801
NPA023802,Aspterpenacid B,427.2819,206.00279,M+Na,https://www.npatlas.org/explore/compounds/NPA023802
NPA023803,rhizoleucinoside,796.5545,292.61243,M+Na,https://www.npatlas.org/explore/compounds/NPA023803
NPA023804,Spirodalesol,541.0894,222.59267,M+Na,https://www.npatlas.org/explore/compounds/NPA023804
NPA023805,Biscogniacid A,243.0628,155.96915,M+Na,https://www.npatlas.org/explore/compounds/NPA023805
NPA023806,(+)-dimericbiscognienyne A,543.2717,235.72954,M+Na,https://www.npatlas.org/explore/compounds/NPA023806
NPA023807,Biscognienyne A,285.1461,167.51216,M+Na,https://www.npatlas.org/explore/compounds/NPA023807
NPA023808,Biscognienyne B,283.1304,172.7842,M+Na,https://www.npatlas.org/explore/compounds/NPA023808
NPA023809,Biscognienyne C,287.1254,166.26851,M+Na,https://www.npatlas.org/explore/compounds/NPA023809
NPA023810,Phomopsterone A,509.2873,225.5653,M+Na,https://www.npatlas.org/explore/compounds/NPA023810
NPA023811,Phomopsterone B,461.3026,218.15166,M+Na,https://www.npatlas.org/explore/compounds/NPA023811
NPA023812,Pyrazolofluostatin A,377.0744,189.67549,M+Na,https://www.npatlas.org/explore/compounds/NPA023812
NPA023813,Pyrazolofluostatin B,377.0744,189.33049,M+Na,https://www.npatlas.org/explore/compounds/NPA023813
NPA023814,Pyrazolofluostatin C,361.0795,190.6375,M+Na,https://www.npatlas.org/explore/compounds/NPA023814
NPA023815,Ganotheaecolin A,447.2869,216.18816,M+Na,https://www.npatlas.org/explore/compounds/NPA023815
NPA023816,Sporalactam B,748.2576,264.1763,M+Na,https://www.npatlas.org/explore/compounds/NPA023816
NPA023817,Sporalactam A,734.2419,263.30316,M+Na,https://www.npatlas.org/explore/compounds/NPA023817
NPA023818,3-amino-27-demethoxy-27-hydroxyrifamycin S,719.2786,265.80936,M+Na,https://www.npatlas.org/explore/compounds/NPA023818
NPA023819,3-amino-rifamycin S,733.2943,269.20993,M+Na,https://www.npatlas.org/explore/compounds/NPA023819
NPA023820,Hoshinolactam,330.2039,197.82071,M+Na,https://www.npatlas.org/explore/compounds/NPA023820
NPA023821,Versicoamid F,610.216,243.31816,M+Na,https://www.npatlas.org/explore/compounds/NPA023821
NPA023822,Versicoamide G,626.2473,240.65373,M+Na,https://www.npatlas.org/explore/compounds/NPA023822
NPA023823,Versicoamide H,610.216,244.09383,M+Na,https://www.npatlas.org/explore/compounds/NPA023823
NPA023824,Macrotermycin A,495.2465,227.29776,M+Na,https://www.npatlas.org/explore/compounds/NPA023824
NPA023825,Macrotermycin B,495.2465,221.80074,M+Na,https://www.npatlas.org/explore/compounds/NPA023825
NPA023826,Macrotermycin C,529.252,225.47441,M+Na,https://www.npatlas.org/explore/compounds/NPA023826
NPA023827,Macrotermycin D,529.252,225.13759,M+Na,https://www.npatlas.org/explore/compounds/NPA023827
NPA023828,Nonthmicin,765.3587,264.30344,M+Na,https://www.npatlas.org/explore/compounds/NPA023828
NPA023829,Dentigerumycin C,807.4223,268.80902,M+Na,https://www.npatlas.org/explore/compounds/NPA023829
NPA023830,Dentigerumycin D,806.4383,270.15808,M+Na,https://www.npatlas.org/explore/compounds/NPA023830
NPA023831,Dentigerumycin B,906.4543,280.19702,M+Na,https://www.npatlas.org/explore/compounds/NPA023831
NPA023832,Talarolide A,740.3953,263.06012,M+Na,https://www.npatlas.org/explore/compounds/NPA023832
NPA023833,Asperphenin A,834.426,287.15778,M+Na,https://www.npatlas.org/explore/compounds/NPA023833
NPA023834,Asperphenin B,834.426,285.55978,M+Na,https://www.npatlas.org/explore/compounds/NPA023834
NPA023836,Not named,443.204,201.47688,M+Na,https://www.npatlas.org/explore/compounds/NPA023836
NPA023837,Pseudallicin A,625.3347,242.09608,M+Na,https://www.npatlas.org/explore/compounds/NPA023837
NPA023838,Pseudallicin B,625.3347,241.41429,M+Na,https://www.npatlas.org/explore/compounds/NPA023838
NPA023839,Pseudallicin C,656.4285,251.75294,M+Na,https://www.npatlas.org/explore/compounds/NPA023839
NPA023840,Pseudallicin D,656.4285,253.55026,M+Na,https://www.npatlas.org/explore/compounds/NPA023840
NPA023841,Hitoyol A,275.1254,164.89357,M+Na,https://www.npatlas.org/explore/compounds/NPA023841
NPA023842,Hitoyol B,273.1097,166.68578,M+Na,https://www.npatlas.org/explore/compounds/NPA023842
NPA023843,4-epi-microsphaeropsisin,301.141,175.35094,M+Na,https://www.npatlas.org/explore/compounds/NPA023843
NPA023844,Variabilone,251.1042,163.08466,M+Na,https://www.npatlas.org/explore/compounds/NPA023844
NPA023845,Citrifuran A,491.204,229.89822,M+Na,https://www.npatlas.org/explore/compounds/NPA023845
NPA023846,Citrifuran B,507.1989,225.61845,M+Na,https://www.npatlas.org/explore/compounds/NPA023846
NPA023847,Citrifuran C,507.1989,226.71605,M+Na,https://www.npatlas.org/explore/compounds/NPA023847
NPA023848,Citrifuran D,535.1938,228.72266,M+Na,https://www.npatlas.org/explore/compounds/NPA023848
NPA023849,Ralstonin A,1313.6963,360.37662,M+Na,https://www.npatlas.org/explore/compounds/NPA023849
NPA023850,Ralstonin B,1327.712,355.2632,M+Na,https://www.npatlas.org/explore/compounds/NPA023850
NPA023853,Columbamide D,474.2512,211.14467,M+Na,https://www.npatlas.org/explore/compounds/NPA023853
NPA023854,Columbamide E,508.2122,219.64632,M+Na,https://www.npatlas.org/explore/compounds/NPA023854
NPA023855,Aspergilasine A,782.3147,250.80266,M+Na,https://www.npatlas.org/explore/compounds/NPA023855
NPA023856,Aspergilasine B,798.3096,261.98273,M+Na,https://www.npatlas.org/explore/compounds/NPA023856
NPA023857,Aspergilasine C,796.2939,266.12918,M+Na,https://www.npatlas.org/explore/compounds/NPA023857
NPA023858,Aspergilasine D,782.3147,265.7482,M+Na,https://www.npatlas.org/explore/compounds/NPA023858
NPA023859,Scequinadoline C,524.2268,230.5848,M+Na,https://www.npatlas.org/explore/compounds/NPA023859
NPA023860,Scequinadoline D,508.1955,221.65697,M+Na,https://www.npatlas.org/explore/compounds/NPA023860
NPA023861,Scequinadoline E,522.2112,225.17203,M+Na,https://www.npatlas.org/explore/compounds/NPA023861
NPA023862,Scequinadoline F,508.1955,220.80183,M+Na,https://www.npatlas.org/explore/compounds/NPA023862
NPA023863,Scequinadoline G,425.1584,196.97083,M+Na,https://www.npatlas.org/explore/compounds/NPA023863
NPA023864,Scedapin F,380.1468,189.55905,M+Na,https://www.npatlas.org/explore/compounds/NPA023864
NPA023865,Scedapin A,495.1639,214.88072,M+Na,https://www.npatlas.org/explore/compounds/NPA023865
NPA023866,Scedapin G,410.1574,195.37688,M+Na,https://www.npatlas.org/explore/compounds/NPA023866
NPA023867,Scedapin B,495.1639,214.37259,M+Na,https://www.npatlas.org/explore/compounds/NPA023867
NPA023868,Scedapin C,587.1571,223.8906,M+Na,https://www.npatlas.org/explore/compounds/NPA023868
NPA023869,Scedapin D,509.1795,219.1695,M+Na,https://www.npatlas.org/explore/compounds/NPA023869
NPA023870,Scedapin E,440.1217,197.0949,M+Na,https://www.npatlas.org/explore/compounds/NPA023870
NPA023871,Scequinadoline A,510.2112,231.57013,M+Na,https://www.npatlas.org/explore/compounds/NPA023871
NPA023872,Scequinadoline B,510.2112,230.87465,M+Na,https://www.npatlas.org/explore/compounds/NPA023872
NPA023873,Dracolactam A,508.2669,228.09871,M+Na,https://www.npatlas.org/explore/compounds/NPA023873
NPA023874,Dracolactam B,508.2669,242.14574,M+Na,https://www.npatlas.org/explore/compounds/NPA023874
NPA023875,Roseochelin A,423.105,196.57507,M+Na,https://www.npatlas.org/explore/compounds/NPA023875
NPA023876,Roseochelin B,455.0771,203.756,M+Na,https://www.npatlas.org/explore/compounds/NPA023876
NPA023877,Diaporisoindole A,446.1938,214.33873,M+Na,https://www.npatlas.org/explore/compounds/NPA023877
NPA023878,Diaporisoindole B,446.1938,214.67041,M+Na,https://www.npatlas.org/explore/compounds/NPA023878
NPA023879,Diaporisoindole C,833.3772,298.2151,M+Na,https://www.npatlas.org/explore/compounds/NPA023879
NPA023880,Tenellone C,463.1727,213.15372,M+Na,https://www.npatlas.org/explore/compounds/NPA023880
NPA023881,Manginoid A,329.1359,178.25945,M+Na,https://www.npatlas.org/explore/compounds/NPA023881
NPA023882,Manginoid B,329.1359,177.10345,M+Na,https://www.npatlas.org/explore/compounds/NPA023882
NPA023883,Manginoid C,329.1359,184.39153,M+Na,https://www.npatlas.org/explore/compounds/NPA023883
NPA023884,Manginoid D,329.1359,183.97115,M+Na,https://www.npatlas.org/explore/compounds/NPA023884
NPA023885,Manginoid E,329.1359,174.92572,M+Na,https://www.npatlas.org/explore/compounds/NPA023885
NPA023886,Manginoid F,345.1308,178.37657,M+Na,https://www.npatlas.org/explore/compounds/NPA023886
NPA023887,Manginoid G,329.1359,174.16263,M+Na,https://www.npatlas.org/explore/compounds/NPA023887
NPA023888,Scopranone A,303.193,179.73268,M+Na,https://www.npatlas.org/explore/compounds/NPA023888
NPA023889,Scopranone Β,287.1981,175.78835,M+Na,https://www.npatlas.org/explore/compounds/NPA023889
NPA023890,Scopranone C,319.188,177.0184,M+Na,https://www.npatlas.org/explore/compounds/NPA023890
NPA023891,Yangpumicin A,478.0897,207.07745,M+Na,https://www.npatlas.org/explore/compounds/NPA023891
NPA023892,Yangpumicin B,482.121,217.75081,M+Na,https://www.npatlas.org/explore/compounds/NPA023892
NPA023893,Yangpumicin C,498.1159,218.10667,M+Na,https://www.npatlas.org/explore/compounds/NPA023893
NPA023894,Yangpumicin D,498.1159,216.33223,M+Na,https://www.npatlas.org/explore/compounds/NPA023894
NPA023895,Yangpumicin E,514.1108,211.8817,M+Na,https://www.npatlas.org/explore/compounds/NPA023895
NPA023896,Amycolamycin A,804.2029,271.50122,M+Na,https://www.npatlas.org/explore/compounds/NPA023896
NPA023897,Amycolamycin B,804.2029,272.52505,M+Na,https://www.npatlas.org/explore/compounds/NPA023897
NPA023898,Not named,338.0707,183.58705,M+Na,https://www.npatlas.org/explore/compounds/NPA023898
NPA023899,Not named,338.0707,170.21394,M+Na,https://www.npatlas.org/explore/compounds/NPA023899
NPA023900,Not named,338.0707,173.96558,M+Na,https://www.npatlas.org/explore/compounds/NPA023900
NPA023901,Not named,322.0758,174.48285,M+Na,https://www.npatlas.org/explore/compounds/NPA023901
NPA023902,Prolinimine A,275.1002,159.54814,M+Na,https://www.npatlas.org/explore/compounds/NPA023902
NPA023903,Prolinimine B,399.1639,196.68886,M+Na,https://www.npatlas.org/explore/compounds/NPA023903
NPA023904,Prolinimine C,479.1901,206.77486,M+Na,https://www.npatlas.org/explore/compounds/NPA023904
NPA023905,Prolinimine D,713.2905,263.34726,M+Na,https://www.npatlas.org/explore/compounds/NPA023905
NPA023906,Acaulide,715.2572,255.62569,M+Na,https://www.npatlas.org/explore/compounds/NPA023906
NPA023907,Acaulone A,389.1571,201.38948,M+Na,https://www.npatlas.org/explore/compounds/NPA023907
NPA023908,Acaulone B,387.1414,193.97784,M+Na,https://www.npatlas.org/explore/compounds/NPA023908
NPA023909,Microansamycin A,342.1312,184.169,M+Na,https://www.npatlas.org/explore/compounds/NPA023909
NPA023910,Microansamycin B,342.1312,186.37523,M+Na,https://www.npatlas.org/explore/compounds/NPA023910
NPA023911,Microansamycin C,340.1155,194.22783,M+Na,https://www.npatlas.org/explore/compounds/NPA023911
NPA023912,Microansamycin D,326.1363,186.91219,M+Na,https://www.npatlas.org/explore/compounds/NPA023912
NPA023913,Microansamycin E,342.1312,194.89445,M+Na,https://www.npatlas.org/explore/compounds/NPA023913
NPA023914,Microansamycin F,340.1155,198.61522,M+Na,https://www.npatlas.org/explore/compounds/NPA023914
NPA023915,Microansamycin G,372.1417,189.28685,M+Na,https://www.npatlas.org/explore/compounds/NPA023915
NPA023916,Microansamycin H,358.1261,186.05049,M+Na,https://www.npatlas.org/explore/compounds/NPA023916
NPA023917,Microansamycin I,324.157,183.4642,M+Na,https://www.npatlas.org/explore/compounds/NPA023917
NPA023918,Taichunamide H,470.205,212.98811,M+Na,https://www.npatlas.org/explore/compounds/NPA023918
NPA023919,Soliseptide A,705.3906,257.97083,M+Na,https://www.npatlas.org/explore/compounds/NPA023919
NPA023920,Simpterpenoid A,495.2353,222.58827,M+Na,https://www.npatlas.org/explore/compounds/NPA023920
NPA023921,Georatusin,591.3768,241.84846,M+Na,https://www.npatlas.org/explore/compounds/NPA023921
NPA023922,Chetomin A,797.0443,238.85475,M+Na,https://www.npatlas.org/explore/compounds/NPA023922
NPA023923,Chetomin B,829.0164,242.56421,M+Na,https://www.npatlas.org/explore/compounds/NPA023923
NPA023924,Chetomin C,860.9885,242.75464,M+Na,https://www.npatlas.org/explore/compounds/NPA023924
NPA023925,Chetomin D,765.0722,237.34625,M+Na,https://www.npatlas.org/explore/compounds/NPA023925
NPA023926,WS9326H,1335.5868,348.60556,M+Na,https://www.npatlas.org/explore/compounds/NPA023926
NPA023927,Griseofamine A,387.1679,204.89076,M+Na,https://www.npatlas.org/explore/compounds/NPA023927
NPA023928,Griseofamine B,359.1366,191.22243,M+Na,https://www.npatlas.org/explore/compounds/NPA023928
NPA023929,(R)-N-(2-methylbutanoyl)-L-tryptophan,311.1366,174.83272,M+Na,https://www.npatlas.org/explore/compounds/NPA023929
NPA023930,Puna’auic acid,335.2193,193.58948,M+Na,https://www.npatlas.org/explore/compounds/NPA023930
NPA023931,Acaulin A,885.3151,282.42593,M+Na,https://www.npatlas.org/explore/compounds/NPA023931
NPA023932,Acaulin B,903.3257,285.35834,M+Na,https://www.npatlas.org/explore/compounds/NPA023932
NPA023933,Acaudiolic acid,323.1101,181.14558,M+Na,https://www.npatlas.org/explore/compounds/NPA023933
NPA023934,Streptoseomycin,622.2259,244.81087,M+Na,https://www.npatlas.org/explore/compounds/NPA023934
NPA023935,Aureochaeglobosin A,757.3823,262.00052,M+Na,https://www.npatlas.org/explore/compounds/NPA023935
NPA023936,Aureochaeglobosin B,757.3823,253.96173,M+Na,https://www.npatlas.org/explore/compounds/NPA023936
NPA023937,Aureochaeglobosin C,757.3823,252.9912,M+Na,https://www.npatlas.org/explore/compounds/NPA023937
NPA023938,Collimonin A,309.0733,170.82909,M+Na,https://www.npatlas.org/explore/compounds/NPA023938
NPA023939,Collimonin B,309.0733,172.89366,M+Na,https://www.npatlas.org/explore/compounds/NPA023939
NPA023940,Collimonin C,297.1097,164.8482,M+Na,https://www.npatlas.org/explore/compounds/NPA023940
NPA023941,Collimonin D,297.1097,163.08214,M+Na,https://www.npatlas.org/explore/compounds/NPA023941
NPA023942,"12-deoxy-4-C-(D-altro-5,7,8,9-tetrahydroxyhexyl))-3-O-methyl-D-galactopyranose",377.1782,203.23589,M+Na,https://www.npatlas.org/explore/compounds/NPA023942
NPA023943,Fulvionol,333.0581,171.62053,M+Na,https://www.npatlas.org/explore/compounds/NPA023943
NPA023944,Citrofulvicin,621.0851,223.90364,M+Na,https://www.npatlas.org/explore/compounds/NPA023944
