NPAID,Name,m/z,CCS,Adduct
NPA028423,Xefoampeptide E,521.3839,266.6666,M-2H
NPA028424,Xeneprotide A,686.2863,275.6019,M-2H
NPA028425,Xeneprotide B,652.302,273.0098,M-2H
NPA028426,Xeneprotide C,624.2707,261.71146,M-2H
NPA028427,Microvionin,976.5539,341.4633,M-2H
NPA028428,Aspterric acid,264.1372,196.3634,M-2H
NPA028429,Reedsmycin A,648.3884,286.85532,M-2H
NPA028430,Reedsmycin B,648.3884,284.23352,M-2H
NPA028431,Reedsmycin C,648.3884,286.32504,M-2H
NPA028432,Reedsmycin D,648.3884,285.5872,M-2H
NPA028433,Reedsmycin E,648.3884,285.02237,M-2H
NPA028434,Reedsmycin F,664.3833,285.0006,M-2H
NPA028435,Pactamide A,478.2842,248.387,M-2H
NPA028436,Pactamide B,492.2635,248.85548,M-2H
NPA028437,Pactamide C,476.2686,249.87166,M-2H
NPA028438,Pactamide D,492.2635,253.37097,M-2H
NPA028439,Pactamide E,474.2529,252.202,M-2H
NPA028440,Pactamide F,528.2402,258.20486,M-2H
NPA028441,Formicamycin A,550.1405,258.63693,M-2H
NPA028442,Formicamycin B,570.0859,259.0056,M-2H
NPA028443,Formicamycin C,584.1015,262.44504,M-2H
NPA028444,Formicamycin D,604.0469,261.17972,M-2H
NPA028445,Formicamycin E,618.0626,266.2509,M-2H
NPA028446,Formicamycin F,618.0626,273.67368,M-2H
NPA028447,Formicamycin G,618.0626,269.50015,M-2H
NPA028448,Formicamycin H,618.0626,270.00534,M-2H
NPA028449,Formicamycin I,638.0079,269.11313,M-2H
NPA028450,Formicamycin J,652.0236,273.07156,M-2H
NPA028451,Formicamycin K,662.012,269.5123,M-2H
NPA028452,Formicamycin L,695.9731,273.0849,M-2H
NPA028453,Formicamycin M,594.09,258.2181,M-2H
NPA028454,Demethoxyviridin,320.0695,217.0124,M-2H
NPA028455,Demethoxyviridiol,322.0852,218.0984,M-2H
NPA028456,Nidulanin A,601.3275,278.58572,M-2H
NPA028457,Selvamicin,926.4886,337.8108,M-2H
NPA028460,Weishanmycin A1,488.1814,244.39021,M-2H
NPA028461,Weishanmycin A2,470.1708,240.68367,M-2H
NPA028462,Weishanmycin A3,504.1763,241.93419,M-2H
NPA028463,Glidopeptin,1348.7361,404.8987,M-2H
NPA028464,Rhizomide B,745.3657,295.31784,M-2H
NPA028465,Rhizomide C,745.3657,295.77237,M-2H
NPA028466,Amycomicin,349.19,212.88327,M-2H
NPA028467,Kleboxymycin,232.0858,183.36977,M-2H
NPA028468,Enantiopyochelin,322.0456,198.16797,M-2H
NPA028469,Fragin,271.1906,207.84103,M-2H
NPA028470,Fusarielin H,384.2675,232.87508,M-2H
NPA028471,Fusarielin F,414.2417,243.62526,M-2H
NPA028472,Fusarielin G,398.2468,238.96324,M-2H
NPA028475,Basidioferrin,532.2503,245.48466,M-2H
NPA028476,Nectrisine,129.0436,163.02821,M-2H
NPA028477,6-hydroxymellein,192.0433,174.34132,M-2H
NPA028478,Aspterric acid,250.1216,193.94434,M-2H
NPA028479,KK-1,1109.6383,367.0378,M-2H
NPA028480,Nocamycin,501.2009,248.04906,M-2H
NPA028481,Ficellomycin,310.1764,208.2346,M-2H
NPA028483,Naphthgeranine A,366.1478,229.84883,M-2H
NPA028484,Naphthgeranine B,354.1114,220.45345,M-2H
NPA028485,Naphthgeranine C,370.1063,223.49263,M-2H
NPA028486,Naphthgeranine D,386.1012,221.88951,M-2H
NPA028487,Naphthgeranine E,366.075,221.1042,M-2H
NPA028488,Pepteridine A,221.0923,176.48016,M-2H
NPA028489,Pepteridine B,207.0767,172.33911,M-2H
NPA028490,Aspergillic acid,222.1379,190.30807,M-2H
NPA028491,3-demethylchuangxinmycin,217.0208,179.0208,M-2H
NPA028492,Chuangxinmycin,231.0364,183.69136,M-2H
NPA028493,Asperphenamate,504.206,242.65135,M-2H
NPA028494,SF2768,334.1652,207.30342,M-2H
NPA028495,FR190293,1172.5169,379.74954,M-2H
NPA028496,Ferroverdin,861.1257,292.2507,M-2H
NPA028497,Corallopyronin A,525.2737,251.28145,M-2H
NPA028498,Corallopyronin B,539.2894,254.16035,M-2H
NPA028499,Pyxidicycline B,363.0753,219.43486,M-2H
NPA028500,Chloromyxamide A,512.2412,252.59717,M-2H
NPA028501,Chloromyxamide B,526.2569,253.75096,M-2H
NPA028502,Pyreudione E,277.1688,204.14232,M-2H
NPA028503,"4,5-didehydroacaterin",222.1266,192.38875,M-2H
NPA028504,Micacocidin A,625.1092,263.08163,M-2H
NPA028505,Micacocidin B,624.1096,263.08163,M-2H
NPA028506,Micacocidin C,616.1071,254.3996,M-2H
NPA028507,Funisamine,1175.6437,374.72092,M-2H
NPA028508,Not named,291.0866,195.01904,M-2H
NPA028509,Not named,292.0706,193.28947,M-2H
NPA028510,Not named,335.1128,204.3933,M-2H
NPA028511,Cylindrocyclophane A,582.3931,273.5319,M-2H
NPA028512,Turnagainolide B,554.3115,284.04022,M-2H
NPA028513,6-hydroxy-7-epi-phomopsinone A,238.0852,186.49039,M-2H
NPA028514,SNC1-465,462.2529,243.56891,M-2H
NPA028515,Streptocidin A,1272.6666,386.17184,M-2H
NPA028516,Streptocidin B/C,1295.6826,400.45047,M-2H
NPA028517,Streptocidin D,1256.6717,388.4633,M-2H
NPA028518,Streptocidin G,1217.6608,387.11655,M-2H
NPA028519,Streptocidin Q,1270.6873,385.02496,M-2H
NPA028520,Streptocidin R,1286.6822,393.00705,M-2H
NPA028524,Lichostatinal,498.3037,244.94963,M-2H
NPA028525,Merosterol A,564.1328,250.20969,M-2H
NPA028526,Merosterol B,580.1641,252.41705,M-2H
NPA028527,Cystobactamid 449,447.1441,229.63904,M-2H
NPA028528,Cystobactamid 861-2,859.246,308.4027,M-2H
NPA028529,Cystobactamid 877-2,875.2409,307.6583,M-2H
NPA028530,Cystobactamid 891-2,889.2565,333.87164,M-2H
NPA028531,Cystobactamid 905-2,903.2722,336.27713,M-2H
NPA028532,Cystobactamid 934-2,932.2875,339.3212,M-2H
NPA028533,Cystobactamid 935-2,933.2828,312.19565,M-2H
NPA028534,Styrolide A,214.064,184.86482,M-2H
NPA028535,Styrolide B,212.0484,184.24397,M-2H
NPA028536,Pseudomonol,873.6704,329.4457,M-2H
NPA028537,Lobatamide A,510.2013,246.18335,M-2H
NPA028539,Elansolid D,586.3305,277.5438,M-2H
NPA028540,Pannorin B,312.0644,205.53873,M-2H
NPA028541,Phyllostine acetate,194.0226,170.49364,M-2H
NPA028542,Cycloheptamycin,946.4811,327.94467,M-2H
NPA028543,Oncorhyncolide,276.1372,194.16548,M-2H
NPA028544,Tasiamide F,976.528,335.24277,M-2H
NPA028545,Leupeptazin,448.2921,239.8721,M-2H
NPA028546,Iso-enacyloxin IIa,699.2224,285.5073,M-2H
NPA028547,Diaphorin,459.2479,242.44086,M-2H
NPA028548,7-oxo-SD8,927.1788,323.49182,M-2H
NPA028549,3′-epi-16-hydroxyverrucarin A,516.2006,249.62643,M-2H
NPA028550,3′-epiverrucarin X,530.1799,243.20476,M-2H
NPA028551,Obionin B,354.1478,227.18321,M-2H
NPA028552,Stalobacin I,1322.6365,384.6838,M-2H
NPA028553,N-isobutylformamide,99.0695,159.24193,M-2H
NPA028554,N-isobutylacetamide,113.0851,163.184,M-2H
NPA028555,N-isopentylformamide,113.0851,164.06262,M-2H
NPA028556,N-isopentylacetamide,127.1008,167.76897,M-2H
NPA028557,N-isobutylmethanesulfinamide,133.0572,164.72035,M-2H
NPA028558,N-isopentylmethanesulfinamide,147.0728,168.53575,M-2H
NPA028559,(E)-N-isobutyl-1-phenylmethanimine,159.1058,172.06952,M-2H
NPA028560,(E)-2-((isobutylimino)methyl)phenol,175.1008,175.4244,M-2H
NPA028561,(E)-1-(furan-2-yl)-N-isobutylmethanimine,149.0851,171.99022,M-2H
NPA028562,(E)-N-isopentyl-1-phenylmethanimine,173.1215,176.14009,M-2H
NPA028563,(E)-2-((isopentylimino)methyl)phenol,189.1164,178.47356,M-2H
NPA028564,(E)-1-(furan-2-yl)-N-isopentylmethanimine,163.1008,176.9487,M-2H
NPA028565,(E)-N-(2-methylbutyl)-1-phenylmethanimine,173.1215,176.86621,M-2H
NPA028566,(E)-1-(furan-2-yl)-N-(2-methylbutyl)methanimine,163.1008,176.73567,M-2H
NPA028567,"N,N'-diisobutylurea",170.143,177.73027,M-2H
NPA028568,"N,N'-diisobutyloxalamide",198.1379,182.96356,M-2H
NPA028569,Chrysosporazine F,582.2013,265.90884,M-2H
NPA028570,Chrysosporazine G,598.1962,267.58118,M-2H
NPA028571,Chrysosporazine H,582.2013,264.8772,M-2H
NPA028572,Chrysosporazine I,598.1962,263.7125,M-2H
NPA028573,Chrysosporazine J,508.2009,242.82585,M-2H
NPA028574,Chrysosporazine K,524.1958,242.86446,M-2H
NPA028575,Chrysosporazine L,508.2009,254.97499,M-2H
NPA028576,Chrysosporazine M,524.1958,253.02614,M-2H
NPA028577,Wheldone,428.2209,236.55339,M-2H
NPA028578,Incarnatapeptin A,780.4028,304.5979,M-2H
NPA028579,Incarnatapeptin B,863.4399,292.29044,M-2H
NPA028580,Autoinducer III,122.0491,161.19417,M-2H
NPA028581,Ciromicin A,512.2533,250.18501,M-2H
NPA028582,Ciromicin B,512.2533,259.48822,M-2H
NPA028583,Chlorotonil B,442.1921,246.49896,M-2H
NPA028584,Chlorotonil C1,430.1921,244.40923,M-2H
NPA028585,Chlorotonil C2,382.2155,230.96431,M-2H
NPA028586,Kanamycin A,482.2235,241.72044,M-2H
NPA028587,Symplocolide A,1370.9064,393.81158,M-2H
NPA028588,Tasiamide C,800.4331,305.52496,M-2H
NPA028589,Tasiamide D,786.4174,298.4583,M-2H
NPA028590,Autoinducer II,191.0379,170.93233,M-2H
NPA028591,Acremoxanthone C,612.1278,267.86502,M-2H
NPA028592,Acremoxanthone D,628.1227,270.28903,M-2H
NPA028593,28-deoxystambomycin A,1357.9224,401.48813,M-2H
NPA028594,28-deoxystambomycin B,1357.9224,411.0657,M-2H
NPA028595,28-deoxystambomycin C,1343.9068,407.97653,M-2H
NPA028596,28-deoxystambomycin D,1343.9068,400.09567,M-2H
NPA028597,Onnamide A,791.4327,307.4929,M-2H
NPA028600,Cyclotheonamide A,729.3245,292.54602,M-2H
NPA028601,Keramamide B,1134.476,369.09348,M-2H
NPA028602,Nazumamide A,603.3027,267.64243,M-2H
NPA028603,Konbamide,874.3599,335.58615,M-2H
NPA028604,Theopederin D,525.2584,250.2176,M-2H
NPA028605,Dentigerumycin,879.4712,302.0409,M-2H
NPA028606,Luminaolide B,1536.9807,424.5401,M-2H
NPA028607,Thanamycin,1336.5852,393.8123,M-2H
NPA028608,Specumycin B1,655.2639,275.92053,M-2H
NPA028610,"(+)-(2R,4S,5R,8S)- 4-deacetyl-5-hydroxy- botryenalol",266.1529,195.9615,M-2H
NPA028611,"(+)-(2R,4R,5R,8S)-4- deacetyl-5-hydroxy- botryenalol",266.1529,196.19469,M-2H
NPA028612,"+)-(2R,4S,5R,8R)- 4-deacetyl-botryenalol",250.1579,194.24081,M-2H
NPA028613,Nemenonediol A,236.1423,193.19019,M-2H
NPA028614,Nemenonediol B,236.1423,193.63039,M-2H
NPA028615,Kojic acid,140.012,169.18602,M-2H
NPA028616,Glaucanic acid,330.1114,205.95718,M-2H
NPA028617,Gaburedin A,292.107,194.46275,M-2H
NPA028618,Gaburedin B,258.1226,194.74779,M-2H
NPA028619,Gaburedin C,258.1226,195.56395,M-2H
NPA028620,Gaburedin D,246.1226,189.55785,M-2H
NPA028621,Gaburedin E,290.0583,194.86699,M-2H
NPA028622,Gaburedin F,276.079,194.08038,M-2H
NPA028623,Prezeamine,1402.0061,416.41605,M-2H
NPA028624,Prezeamine I,1357.9799,412.22986,M-2H
NPA028625,Isopyochelin,322.0456,202.72551,M-2H
NPA028626,Virginiafactin A,1065.706,368.13248,M-2H
NPA028627,Virginiafactin B,1079.7216,379.8984,M-2H
NPA028628,Virginiafactin C,1093.7373,373.62857,M-2H
NPA028629,Virginiafactin D,1107.7529,385.79715,M-2H
NPA028630,Not named,196.0746,180.81294,M-2H
NPA028631,Not named,182.059,178.43954,M-2H
NPA028632,Not named,210.0903,183.45155,M-2H
NPA028633,Not named,196.0746,184.24416,M-2H
NPA028634,Not named,210.0903,188.45903,M-2H
NPA028635,Mycalamide A,501.2584,249.7302,M-2H
NPA028636,Pateamine A,553.2985,277.75302,M-2H
NPA028637,NX-2,322.1427,203.37106,M-2H
NPA028638,NX-3,280.1321,201.71336,M-2H
NPA028639,NX-4,322.1427,208.48164,M-2H
NPA028640,Pyrichalasin H,521.2788,265.40268,M-2H
NPA028641,Bovistol D,490.2366,242.03984,M-2H
NPA028642,Strossmayerin,246.1266,192.56374,M-2H
NPA028643,Purpurogemutantin,416.2209,226.69206,M-2H
NPA028644,Purpurogemutantidin,358.2155,215.78897,M-2H
NPA028645,Albogrisin A,448.1757,236.25136,M-2H
NPA028649,Kanamycin C,482.2235,241.1699,M-2H
NPA028650,[(6Z)-Adda5]MC-RR,1035.5512,344.9247,M-2H
NPA028651,[(6Z)-Adda5]MC-LR,992.5342,338.16544,M-2H
NPA028652,6-OH-scytophycin B,833.4936,319.41718,M-2H
NPA028653,19-O-deMe-scytophycin C,789.5038,309.46457,M-2H
NPA028654,6-OH-7-OMe-scytophycin E,849.5249,320.33902,M-2H
NPA028655,"[D-Asp3,Dha7]MC-RR",1007.5199,338.57507,M-2H
NPA028656,[D-Asp3]MC-LR,978.5185,335.49033,M-2H
NPA028657,[D-Asp3]MC-RR,1021.5356,340.21054,M-2H
NPA028659,MC-LL,949.5171,335.42236,M-2H
NPA028660,MC-LM,967.4735,336.2901,M-2H
NPA028661,"[D-Asp3,Mser7]MC-RR",1039.5461,338.8564,M-2H
NPA028662,MC-VF,969.4858,329.95126,M-2H
NPA028663,MC-LW,1022.5124,345.32132,M-2H
NPA028664,Cis-Dihydroanatoxin-A,165.1164,173.44093,M-2H
NPA028665,"2,3-Epoxyanatoxin-A",179.0957,173.49849,M-2H
NPA028666,Dolastatin 12,966.5801,331.51675,M-2H
NPA028667,"[D-Asp3,ADMAdda5]MC-HtyR",1070.5083,349.0348,M-2H
NPA028668,"[D-Asp3,DMAdda5]MC‐RR",1007.5199,339.4429,M-2H
NPA028669,Cyanopeptolin 1009,1007.3472,336.62186,M-2H
NPA028670,[D‐Asp3]MC‐HilR,992.5342,339.72836,M-2H
NPA028671,"[D-Asp3,Mser7]MC‐LR",996.5291,333.85544,M-2H
NPA028672,[D-Asp3]MC‐HphR,1026.5185,338.8243,M-2H
NPA028673,"[D-Asp3,D-MeO-Glu6]MC-HtyR",1056.5291,345.0848,M-2H
NPA028674,4R-Hydroxyhomoanatoxin-A,193.1113,182.30728,M-2H
NPA028675,4S-Hydroxyhomoanatoxin-A,193.1113,182.23802,M-2H
NPA028676,4-Oxohomoanatoxin-A,191.0957,178.51552,M-2H
NPA028677,Cyanopeptolin 1014,1012.5604,351.81595,M-2H
NPA028678,Cyanopeptolin 986,984.5291,341.48038,M-2H
NPA028679,Aeruginosin 670,668.2503,278.69736,M-2H
NPA028680,Cyanopeptolin 911,909.3913,312.00247,M-2H
NPA028681,Mycosporine-tau,293.058,192.59393,M-2H
NPA028682,"[D-Asp3,Thr7]MC‐RR",1039.5461,344.81345,M-2H
NPA028683,"[D‐Asp3,DMAdda5]MC-LA",879.4389,319.4769,M-2H
NPA028684,[D‐Asp3]MC-VA,879.4389,318.693,M-2H
NPA028685,MC-VA,893.4545,320.71695,M-2H
NPA028686,[Dha7]MC-LA,893.4545,319.57413,M-2H
NPA028687,[D‐Asp3]MC‐LV,921.4858,326.90805,M-2H
NPA028688,[D-Asp3]MC-RA,936.4716,323.68243,M-2H
NPA028689,"[D-Ser1,D-Asp3,Dha7]MC‐LR",980.4978,331.23254,M-2H
NPA028690,"[D-Asp3,Ser7]MC-LR",982.5134,336.09595,M-2H
NPA028691,"[D‐Asp3,ADMAdda5]MC‐VR",992.4978,335.3445,M-2H
NPA028692,"[D-Asp3,ADMAdda5,Dha7]MC-LR",992.4978,337.06845,M-2H
NPA028693,[DMAdda5]MC‐HilR,992.5342,341.7263,M-2H
NPA028694,[DMAdda5]MC‐LHar,992.5342,342.35858,M-2H
NPA028695,"[D‐Asp3,Dha7]MC‐FR",998.4872,340.24606,M-2H
NPA028696,"[ADMAdda5,Dha7]MC‐LR",1006.5134,345.75204,M-2H
NPA028697,"[D‐Asp3,ADMAdda5,Dha7]MC‐HilR",1006.5134,345.3718,M-2H
NPA028698,"[D‐Asp3,Dha7]MC‐HphR",1012.5029,343.32584,M-2H
NPA028699,MC‐LV,935.5015,331.4336,M-2H
NPA028700,[ADMAdda5]MC‐HilR,1034.5447,348.09415,M-2H
NPA028701,"[D‐Asp3,Ser7]MC‐HtyR",1046.5083,346.0086,M-2H
NPA028702,[ADMAdda5]MC‐HilHar,1048.5604,351.36014,M-2H
NPA028703,[ADMAdda5]MC‐YR,1070.5083,352.0833,M-2H
NPA028704,[Dha7]MC-HilR,992.5342,344.2483,M-2H
NPA028705,[Dha7]MC‐(H4)YR,1032.5291,353.90286,M-2H
NPA028707,"[D‐Asp3,DMAdda5]MC‐LR",964.5029,333.77133,M-2H
NPA028708,[DMAdda5]MC‐FR,1012.5029,340.5727,M-2H
NPA028709,[DMAdda5]MC‐(H4)YR,1032.5291,343.7441,M-2H
NPA028710,[ADMAdda5]MC‐FR,1054.5134,347.70334,M-2H
NPA028711,"[D‐Asp3,ADMAdda5]MC‐(H4)YR",1060.524,348.13107,M-2H
NPA028712,[ADMAdda5]MC‐(H4)YR,1074.5396,351.4344,M-2H
NPA028713,[ADMAdda5]MC‐(H4)YHar,1088.5553,354.217,M-2H
NPA028714,Spumigin D,596.2969,267.73825,M-2H
NPA028717,Spumigin J,610.3013,266.6747,M-2H
NPA028718,Cis-Dihydrohomoanatoxin-A,179.1321,178.03789,M-2H
NPA028719,Trans-Dihydroanatoxin-A,165.1164,173.6028,M-2H
NPA028720,Trans-Dihydrohomoanatoxin-A,179.1321,178.03577,M-2H
NPA028721,Nodulapeptin 915a,913.4088,325.90805,M-2H
NPA028722,Nodulapeptin 855b,853.4055,316.724,M-2H
NPA028723,"[Asp3,DMAdda5,Dhb7]MC‐LR",964.5029,335.545,M-2H
NPA028724,"[D-Asp3,Dhb7]MC‐AhaR",992.5342,338.9431,M-2H
NPA028725,"[Asp3,DMAdda5]MC‐RY",1014.4821,339.07828,M-2H
NPA028726,"[D-Asp3,Dhb7]MC‐RY",1028.4978,352.06808,M-2H
NPA028727,"[Asp3,Dhb7]MC-LY",985.4807,349.3024,M-2H
NPA028728,MC-YAba,971.4651,329.14624,M-2H
NPA028729,MC‐RApa,978.5185,337.02438,M-2H
NPA028730,MC‐RL,992.5342,340.96176,M-2H
NPA028731,MC‐RF,1026.5185,341.90088,M-2H
NPA028732,[Dha7]MC‐RY,1028.4978,345.64926,M-2H
NPA028733,[NMe-Ser7]MC‐RY,1060.524,347.36707,M-2H
NPA028734,MC‐RY(OMe),1072.524,352.45767,M-2H
NPA028735,MC-RAba,964.5029,330.70377,M-2H
NPA028736,MC‐LHph,997.5171,337.6745,M-2H
NPA028737,"[D-Leu1,Dha7]MC-LR",1020.5655,347.29062,M-2H
NPA028738,[D-Val1]MC‐LR,1020.5655,349.02518,M-2H
NPA028739,"[D-Met1,D-Asp3]MC-LR",1038.5219,351.35577,M-2H
NPA028740,MC‐HphHty,1061.512,347.70993,M-2H
NPA028741,MC‐HphHph,1045.5171,344.25803,M-2H
NPA028742,[D-Leu1]MC‐HilR,1048.5968,355.34903,M-2H
NPA028743,[D-Met1]MC-LR,1052.5375,353.56012,M-2H
NPA028744,"[D-Leu1,D-Asp3]MC-RR",1063.5825,352.80573,M-2H
NPA028745,[D-Phe1]MC‐LR,1068.5655,354.09982,M-2H
NPA028746,[D-Leu1]MC-RR,1077.5982,357.94778,M-2H
NPA028747,[D-Leu1]MC-HphR,1082.5811,353.75153,M-2H
NPA028748,MC‐LHty,1013.512,342.96912,M-2H
NPA028749,MC‐YY,1049.4756,345.54517,M-2H
NPA028750,"[D-Asp3,NMe-Ser7]MC‐YHar",1060.524,349.25616,M-2H
NPA028751,"[D-Asp3,(E)-Dhb7]MC-LW",1008.4967,354.7728,M-2H
NPA028752,"[D-Asp3,(E)‐Dhb7]MC‐HtyW",1072.4916,360.55402,M-2H
NPA028753,MC‐HphR,1040.5342,345.82806,M-2H
NPA028754,[D-Asp3]MC‐MR,996.4749,333.8528,M-2H
NPA028755,[seco‐4/5][D-Asp3]MC‐LR,996.5291,335.31558,M-2H
NPA028756,MC-MR,1010.4906,339.51382,M-2H
NPA028757,[D-Asp3]MC‐M(O)R,1012.4699,335.47803,M-2H
NPA028758,[D-Asp3]MC‐M(O2)R,1028.4648,338.89664,M-2H
NPA028759,MC‐M(O2)R,1042.4804,347.084,M-2H
NPA028760,"[D-Ser1,D-Asp3]MC‐HtyR",1058.5083,343.91922,M-2H
NPA028761,[seco‐4/5][D-Asp3]MC‐HtyR,1060.524,335.62552,M-2H
NPA028762,[D-Asp3]MC‐Hty(OMe)R,1072.524,350.89496,M-2H
NPA028763,[seco‐4/5]MC‐HtyR,1074.5396,346.34424,M-2H
NPA028764,[Mser7]MC‐HtyR,1074.5396,347.2872,M-2H
NPA028765,"[Gly1,D-Asp3,(E/Z)-Dhb7]MC-LHar",984.5655,349.22552,M-2H
NPA028766,6-OH-7-Ome-15-O-deMe-scytophycin B,833.4936,320.36215,M-2H
NPA028767,7-OMe-29-OAc-scytophycin B,859.5092,319.47308,M-2H
NPA028768,Aeruginosin 892,890.4648,321.91885,M-2H
NPA028769,Aeruginosin 878A,876.4491,319.42545,M-2H
NPA028770,Aeruginosin 878B,876.4491,320.98157,M-2H
NPA028771,Aeruginosin 850,848.4542,324.043,M-2H
NPA028772,Aeruginosin 848,846.4385,316.0702,M-2H
NPA028773,Aeruginosin 822,820.4229,315.06958,M-2H
NPA028774,Aeruginosin 836,834.4022,312.37753,M-2H
NPA028775,Aeruginosin 766,764.3603,296.82675,M-2H
NPA028776,Anabaenopeptin 897,894.465,313.87567,M-2H
NPA028777,Anabaenopeptin 871,869.4334,326.83316,M-2H
NPA028778,Anabaenopeptin 877b,875.4916,326.82883,M-2H
NPA028779,Anabaenopeptin 905,903.4977,318.2082,M-2H
NPA028780,Anabaenopeptin 857,855.4177,323.12378,M-2H
NPA028781,Anabaenopeptin 864,861.4759,311.66977,M-2H
NPA028782,Anabaenopeptin 891,889.4821,315.99765,M-2H
NPA028783,Anabaenopeptin 848,846.465,310.21936,M-2H
NPA028784,Anabaenopeptin 850,847.4603,319.56418,M-2H
NPA028785,Anabaenopeptin 877a,875.4664,330.67233,M-2H
NPA028786,Anabaenopeptin 802,800.4232,314.72452,M-2H
NPA028787,Cyanopeptolin 1025,1023.5651,342.43875,M-2H
NPA028788,Cyanopeptolin 1011,1009.5495,345.6082,M-2H
NPA028789,Cyanopeptolin 997 A,995.5338,333.99008,M-2H
NPA028790,Cyanopeptolin 997 B,995.5338,341.488,M-2H
NPA028791,Cyanopeptolin 997 C,995.5338,342.2806,M-2H
NPA028792,Cyanopeptolin 983,981.5182,339.28186,M-2H
NPA028793,Cyanopeptolin 1001,999.4843,341.02493,M-2H
NPA028794,Cyanopeptolin 1017,1015.4792,335.32785,M-2H
NPA028795,Cyanopeptolin 1003,1001.4636,332.59406,M-2H
NPA028796,Cyanopeptolin 1032,1029.4949,341.8081,M-2H
NPA028797,Nodulapeptin 883c,881.4368,321.0695,M-2H
NPA028798,[MeHph5] Nodulapeptin B,895.416,320.5635,M-2H
NPA028799,Nodulapeptin 865,863.444,321.0022,M-2H
NPA028800,[Met6] Nodulapeptin C,897.4139,328.8966,M-2H
NPA028801,Nodulapeptin 867,865.4418,327.7746,M-2H
NPA028802,Anabaenopeptin 931,929.4037,323.48074,M-2H
NPA028803,Anabaenopeptin D,825.4072,318.7471,M-2H
NPA028804,Anabaenopeptin 807,805.4385,314.76547,M-2H
NPA028805,Nodulapeptin 855a,853.4055,322.8633,M-2H
NPA028806,Spumigin 652,650.3075,268.32297,M-2H
NPA028807,Spumigin 640,638.3075,275.99985,M-2H
NPA028808,Spumigin 654,652.2867,269.86102,M-2H
NPA028809,Spumigin 638,636.2918,267.62183,M-2H
NPA028810,Spumigin 582b,580.302,264.98218,M-2H
NPA028811,Spumigin 582a,580.2656,261.96896,M-2H
NPA028812,Spumigin 574,572.2969,256.4104,M-2H
NPA028813,Spumigin K,608.2969,271.11832,M-2H
NPA028814,Spumigin L,608.2969,270.76483,M-2H
NPA028815,Dihydrospumigin N,596.2969,263.90515,M-2H
NPA028816,Spumigin M,594.2812,259.25476,M-2H
NPA028817,Spumigin N,594.2812,258.68997,M-2H
NPA028818,Microginin 527 methyl ester,539.2676,261.68576,M-2H
NPA028819,Cyanopeptolin CP1048,1046.5447,358.87082,M-2H
NPA028820,Oscillatoxin G,646.2152,275.54523,M-2H
NPA028821,Oscillatoxin H,664.2257,282.6033,M-2H
NPA028822,Oscillatoxin I,632.1995,277.41092,M-2H
NPA028823,Somamide A,963.4422,348.31552,M-2H
NPA028824,Cyanopeptolin 1007,1004.4978,332.84607,M-2H
NPA028825,Cl-Cyanopeptolin W,1010.4275,332.5701,M-2H
NPA028826,Glycosylated Palythine-threonine,610.2232,265.29697,M-2H
NPA028827,Hexose-palythine-serine,434.1547,232.56956,M-2H
NPA028828,Hexose-shinorine,492.1602,245.77954,M-2H
NPA028829,Palythine-serine,272.1019,197.13617,M-2H
NPA028834,MC-HtyR,1056.5291,349.12375,M-2H
NPA028835,"[D-Asp3,Dha7]MC-LR",964.5029,329.1552,M-2H
NPA028836,[ADMAdda5]MC‐RR,1063.5461,352.96484,M-2H
NPA028837,MC‐RY,1042.5134,347.4463,M-2H
NPA028838,Mycosporine-lysine,314.1488,205.2577,M-2H
NPA028839,Mycosporine-ornithine,300.1332,201.05675,M-2H
NPA028840,Anacyclamide A10,1050.5145,348.1205,M-2H
NPA028841,Anacyclamide A11,1278.6044,382.1367,M-2H
NPA028845,Anacyclamide A7,945.4831,340.32114,M-2H
NPA028846,Anacyclamide A8P,990.4835,334.93988,M-2H
NPA028847,Anacyclamide A9P,1111.556,363.3322,M-2H
NPA028848,Anacyclamide B10,1007.5087,346.12692,M-2H
NPA028849,Anacyclamide B7,759.4112,299.42993,M-2H
NPA028850,Anacyclamide B8,954.4359,314.5386,M-2H
NPA028851,Anacyclamide C10,1112.505,346.0369,M-2H
NPA028852,Anacyclamide C8,995.5239,340.87408,M-2H
NPA028853,Anacyclamide D10,1148.5162,345.43048,M-2H
NPA028854,Anacyclamide E10,1084.5352,358.81577,M-2H
NPA028855,Anacyclamide E10P,1152.5978,378.08194,M-2H
NPA028856,Anacyclamide F10P,1120.4836,353.7336,M-2H
NPA028857,Lyngbyastatin 9,958.4811,337.76718,M-2H
NPA028858,Lyngbyastatin 10,1036.3916,348.3336,M-2H
NPA028859,Nodulapeptin C,895.416,323.97635,M-2H
NPA028860,MC-YM(O),1033.4477,341.63968,M-2H
NPA028861,[Mdhb7]MC-LR,1006.5498,343.63943,M-2H
NPA028862,Tolytoxin,847.5092,320.92636,M-2H
NPA028863,Anabaenopeptin B1,848.4555,326.7464,M-2H
NPA028864,Guineamide G,739.3955,293.0854,M-2H
NPA028865,Piricyclamide 7005E1,1160.5223,365.24716,M-2H
NPA028866,Piricyclamide 7005E1-M(O),1176.5172,365.88617,M-2H
NPA028868,Piricyclamide 7005E3,1296.5092,372.74118,M-2H
NPA028869,Piricyclamide 7005E4,1366.5696,397.67776,M-2H
NPA028870,Piricyclamide FAIFLLLP,912.5484,353.621,M-2H
